Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2019/20

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Bromölla;1272;Skåne län;12;Kommunal;Flickor;60;85,0;85,0;80,0;76,7;..;
Bräcke;2305;Jämtlands län;23;Samtliga;Flickor;36;~100;~100;~100;86,1;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Flickor;36;~100;~100;~100;86,1;..;
Burlöv;1231;Skåne län;12;Samtliga;Flickor;84;81,0;77,4;73,8;71,4;19,0;
Burlöv;1231;Skåne län;12;Kommunal;Flickor;84;81,0;77,4;73,8;71,4;19,0;
Båstad;1278;Skåne län;12;Samtliga;Flickor;31;~100;~100;~100;~100;..;
Båstad;1278;Skåne län;12;Kommunal;Flickor;31;~100;~100;~100;~100;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Flickor;22;~100;~100;~100;~100;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Flickor;22;~100;~100;~100;~100;..;
Danderyd;0162;Stockholms län;01;Samtliga;Flickor;256;97,6;96,8;96,4;95,6;..;
Danderyd;0162;Stockholms län;01;Kommunal;Flickor;166;96,4;95,2;94,6;94,0;..;
Danderyd;0162;Stockholms län;01;Enskild;Flickor;90;100,0;100,0;100,0;~100;.;
Degerfors;1862;Örebro län;18;Samtliga;Flickor;45;80,0;77,8;75,6;64,4;..;
Degerfors;1862;Örebro län;18;Kommunal;Flickor;45;80,0;77,8;75,6;64,4;..;
Dorotea;2425;Västerbottens län;24;Samtliga;Flickor;..;..;..;..;..;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Flickor;..;..;..;..;..;..;
Eda;1730;Värmlands län;17;Samtliga;Flickor;31;~100;~100;~100;83,9;..;
Eda;1730;Värmlands län;17;Kommunal;Flickor;31;~100;~100;~100;83,9;..;
Ekerö;0125;Stockholms län;01;Samtliga;Flickor;189;90,5;88,4;88,4;85,2;9,5;
Ekerö;0125;Stockholms län;01;Kommunal;Flickor;158;90,5;88,6;88,6;84,8;9,5;
Ekerö;0125;Stockholms län;01;Enskild;Flickor;31;~100;~100;~100;~100;..;
Eksjö;0686;Jönköpings län;06;Samtliga;Flickor;107;83,2;82,2;81,3;81,3;16,8;
Eksjö;0686;Jönköpings län;06;Kommunal;Flickor;104;85,6;84,6;83,7;83,7;14,4;
Eksjö;0686;Jönköpings län;06;Enskild;Flickor;..;.;.;.;.;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Flickor;52;76,9;75,0;75,0;67,3;23,1;
Emmaboda;0862;Kalmar län;08;Kommunal;Flickor;52;76,9;75,0;75,0;67,3;23,1;
Enköping;0381;Uppsala län;03;Samtliga;Flickor;244;89,3;88,5;88,1;85,7;10,7;
Enköping;0381;Uppsala län;03;Kommunal;Flickor;172;87,2;86,0;86,0;82,0;12,8;
Enköping;0381;Uppsala län;03;Enskild;Flickor;72;~100;~100;93,1;~100;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Flickor;613;81,9;81,1;80,4;79,4;18,1;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Flickor;452;77,4;76,5;75,7;74,6;22,6;
Eskilstuna;0484;Södermanlands län;04;Enskild;Flickor;161;94,4;93,8;93,8;93,2;..;
Eslöv;1285;Skåne län;12;Samtliga;Flickor;167;86,8;85,6;85,0;83,8;13,2;
Eslöv;1285;Skåne län;12;Kommunal;Flickor;167;86,8;85,6;85,0;83,8;13,2;
Essunga;1445;Västra Götalands län;14;Samtliga;Flickor;23;~100;~100;~100;~100;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Flickor;23;~100;~100;~100;~100;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Flickor;75;80,0;80,0;80,0;78,7;20,0;
Fagersta;1982;Västmanlands län;19;Kommunal;Flickor;66;78,8;78,8;78,8;77,3;21,2;
Fagersta;1982;Västmanlands län;19;Enskild;Flickor;..;..;..;..;..;..;
Falkenberg;1382;Hallands län;13;Samtliga;Flickor;250;84,4;82,0;81,6;80,0;15,6;
Falkenberg;1382;Hallands län;13;Kommunal;Flickor;199;80,9;77,9;77,4;75,4;19,1;
Falkenberg;1382;Hallands län;13;Enskild;Flickor;51;~100;~100;~100;~100;..;
Falköping;1499;Västra Götalands län;14;Samtliga;Flickor;187;81,3;80,2;77,5;70,1;18,7;
Falköping;1499;Västra Götalands län;14;Kommunal;Flickor;176;82,4;81,8;79,0;71,6;17,6;
Falköping;1499;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Flickor;323;89,8;88,9;88,9;86,1;10,2;
Falun;2080;Dalarnas län;20;Kommunal;Flickor;221;87,8;86,9;86,9;83,3;12,2;
Falun;2080;Dalarnas län;20;Enskild;Flickor;102;94,1;93,1;93,1;92,2;..;
Filipstad;1782;Värmlands län;17;Samtliga;Flickor;37;~100;~100;~100;~100;..;
Filipstad;1782;Värmlands län;17;Kommunal;Flickor;37;~100;~100;~100;~100;..;
Finspång;0562;Östergötlands län;05;Samtliga;Flickor;87;92,0;88,5;86,2;87,4;..;
Finspång;0562;Östergötlands län;05;Kommunal;Flickor;87;92,0;88,5;86,2;87,4;..;
Flen;0482;Södermanlands län;04;Samtliga;Flickor;78;67,9;66,7;65,4;64,1;32,1;
Flen;0482;Södermanlands län;04;Kommunal;Flickor;43;48,8;46,5;44,2;44,2;51,2;
Flen;0482;Södermanlands län;04;Enskild;Flickor;35;~100;~100;~100;~100;..;
Forshaga;1763;Värmlands län;17;Samtliga;Flickor;52;90,4;88,5;88,5;86,5;..;
Forshaga;1763;Värmlands län;17;Kommunal;Flickor;52;90,4;88,5;88,5;86,5;..;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Flickor;38;73,7;73,7;73,7;71,1;26,3;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Flickor;38;73,7;73,7;73,7;71,1;26,3;
Gagnef;2026;Dalarnas län;20;Samtliga;Flickor;62;88,7;87,1;87,1;87,1;..;
Gagnef;2026;Dalarnas län;20;Kommunal;Flickor;62;88,7;87,1;87,1;87,1;..;
Gislaved;0662;Jönköpings län;06;Samtliga;Flickor;183;74,9;73,8;72,1;71,6;25,1;
Gislaved;0662;Jönköpings län;06;Kommunal;Flickor;179;74,9;73,7;72,1;71,5;25,1;
Gislaved;0662;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;..;
Gnesta;0461;Södermanlands län;04;Samtliga;Flickor;71;~100;90,1;88,7;88,7;..;
Gnesta;0461;Södermanlands län;04;Kommunal;Flickor;62;~100;90,3;90,3;88,7;..;
Gnesta;0461;Södermanlands län;04;Enskild;Flickor;..;..;..;..;..;..;
Gnosjö;0617;Jönköpings län;06;Samtliga;Flickor;63;87,3;87,3;84,1;82,5;..;
Gnosjö;0617;Jönköpings län;06;Kommunal;Flickor;63;87,3;87,3;84,1;82,5;..;
Gotland;0980;Gotlands län;09;Samtliga;Flickor;257;88,3;87,5;86,4;85,6;11,7;
Gotland;0980;Gotlands län;09;Kommunal;Flickor;222;87,4;86,9;85,6;84,7;12,6;
Gotland;0980;Gotlands län;09;Enskild;Flickor;35;~100;~100;~100;~100;..;
Grums;1764;Värmlands län;17;Samtliga;Flickor;43;88,4;88,4;88,4;88,4;..;
Grums;1764;Värmlands län;17;Kommunal;Flickor;43;88,4;88,4;88,4;88,4;..;
Grästorp;1444;Västra Götalands län;14;Samtliga;Flickor;36;~100;~100;~100;~100;..;
Grästorp;1444;Västra Götalands län;14;Kommunal;Flickor;36;~100;~100;~100;~100;..;
Gullspång;1447;Västra Götalands län;14;Samtliga;Flickor;35;~100;~100;85,7;77,1;..;
Gullspång;1447;Västra Götalands län;14;Kommunal;Flickor;35;~100;~100;85,7;77,1;..;
Gällivare;2523;Norrbottens län;25;Samtliga;Flickor;86;89,5;88,4;87,2;87,2;..;
Gällivare;2523;Norrbottens län;25;Kommunal;Flickor;76;88,2;86,8;85,5;85,5;..;
Gällivare;2523;Norrbottens län;25;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Gävle;2180;Gävleborgs län;21;Samtliga;Flickor;593;85,8;84,1;82,3;81,1;14,2;
Gävle;2180;Gävleborgs län;21;Kommunal;Flickor;404;83,4;82,2;79,7;79,0;16,6;
Gävle;2180;Gävleborgs län;21;Enskild;Flickor;189;91,0;88,4;87,8;85,7;9,0;
Göteborg;1480;Västra Götalands län;14;Samtliga;Flickor;2 703;84,3;83,5;82,3;81,4;15,7;
Göteborg;1480;Västra Götalands län;14;Kommunal;Flickor;1 708;79,5;78,7;77,5;76,3;20,5;
Göteborg;1480;Västra Götalands län;14;Enskild;Flickor;995;92,8;92,1;90,9;90,5;7,2;
Götene;1471;Västra Götalands län;14;Samtliga;Flickor;57;78,9;77,2;77,2;77,2;21,1;
Götene;1471;Västra Götalands län;14;Kommunal;Flickor;57;78,9;77,2;77,2;77,2;21,1;
Habo;0643;Jönköpings län;06;Samtliga;Flickor;66;87,9;87,9;87,9;87,9;..;
Habo;0643;Jönköpings län;06;Kommunal;Flickor;66;87,9;87,9;87,9;87,9;..;
Hagfors;1783;Värmlands län;17;Samtliga;Flickor;47;76,6;74,5;72,3;74,5;23,4;
Hagfors;1783;Värmlands län;17;Kommunal;Flickor;47;76,6;74,5;72,3;74,5;23,4;
Hallsberg;1861;Örebro län;18;Samtliga;Flickor;67;74,6;70,1;68,7;67,2;25,4;
Hallsberg;1861;Örebro län;18;Kommunal;Flickor;67;74,6;70,1;68,7;67,2;25,4;
Hallstahammar;1961;Västmanlands län;19;Samtliga;Flickor;99;80,8;78,8;77,8;71,7;19,2;
Hallstahammar;1961;Västmanlands län;19;Kommunal;Flickor;99;80,8;78,8;77,8;71,7;19,2;
Halmstad;1380;Hallands län;13;Samtliga;Flickor;526;85,7;85,0;84,4;84,2;14,3;
Halmstad;1380;Hallands län;13;Kommunal;Flickor;432;83,6;82,6;81,9;81,7;16,4;
Halmstad;1380;Hallands län;13;Enskild;Flickor;94;~100;~100;~100;~100;..;
Hammarö;1761;Värmlands län;17;Samtliga;Flickor;90;94,4;93,3;92,2;93,3;..;
Hammarö;1761;Värmlands län;17;Kommunal;Flickor;90;94,4;93,3;92,2;93,3;..;
Haninge;0136;Stockholms län;01;Samtliga;Flickor;369;88,1;86,2;84,8;81,0;11,9;
Haninge;0136;Stockholms län;01;Kommunal;Flickor;288;87,5;86,1;85,1;82,3;12,5;
Haninge;0136;Stockholms län;01;Enskild;Flickor;81;90,1;86,4;84,0;76,5;..;
Haparanda;2583;Norrbottens län;25;Samtliga;Flickor;48;81,3;79,2;79,2;77,1;..;
Haparanda;2583;Norrbottens län;25;Kommunal;Flickor;48;81,3;79,2;79,2;77,1;..;
Heby;0331;Uppsala län;03;Samtliga;Flickor;72;73,6;70,8;70,8;70,8;26,4;
Heby;0331;Uppsala län;03;Kommunal;Flickor;72;73,6;70,8;70,8;70,8;26,4;
Hedemora;2083;Dalarnas län;20;Samtliga;Flickor;100;77,0;76,0;72,0;73,0;23,0;
Hedemora;2083;Dalarnas län;20;Kommunal;Flickor;73;74,0;72,6;68,5;69,9;26,0;
Hedemora;2083;Dalarnas län;20;Enskild;Flickor;27;~100;~100;81,5;81,5;..;
Helsingborg;1283;Skåne län;12;Samtliga;Flickor;789;87,5;86,8;84,9;84,7;12,5;
Helsingborg;1283;Skåne län;12;Kommunal;Flickor;510;86,2;85,3;83,1;83,3;13,8;
Helsingborg;1283;Skåne län;12;Enskild;Flickor;279;90,0;89,2;88,2;87,1;10,0;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Flickor;47;76,6;74,5;68,1;68,1;23,4;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Flickor;47;76,6;74,5;68,1;68,1;23,4;
Hjo;1497;Västra Götalands län;14;Samtliga;Flickor;52;~100;~100;~100;~100;..;
Hjo;1497;Västra Götalands län;14;Kommunal;Flickor;52;~100;~100;~100;~100;..;
Hofors;2104;Gävleborgs län;21;Samtliga;Flickor;57;86,0;84,2;78,9;80,7;..;
Hofors;2104;Gävleborgs län;21;Kommunal;Flickor;57;86,0;84,2;78,9;80,7;..;
Huddinge;0126;Stockholms län;01;Samtliga;Flickor;649;90,0;89,2;88,1;87,1;10,0;
Huddinge;0126;Stockholms län;01;Kommunal;Flickor;477;88,3;87,4;86,4;85,3;11,7;
Huddinge;0126;Stockholms län;01;Enskild;Flickor;172;94,8;94,2;93,0;91,9;..;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Flickor;243;87,7;86,8;85,6;85,2;12,3;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Flickor;200;87,0;86,5;85,0;84,5;13,0;
Hudiksvall;2184;Gävleborgs län;21;Enskild;Flickor;43;~100;88,4;88,4;88,4;..;
Hultsfred;0860;Kalmar län;08;Samtliga;Flickor;75;78,7;77,3;73,3;73,3;21,3;
Hultsfred;0860;Kalmar län;08;Kommunal;Flickor;59;78,0;76,3;74,6;74,6;22,0;
Hultsfred;0860;Kalmar län;08;Enskild;Flickor;16;~100;~100;68,8;68,8;..;
Hylte;1315;Hallands län;13;Samtliga;Flickor;59;89,8;88,1;88,1;86,4;..;
Hylte;1315;Hallands län;13;Kommunal;Flickor;56;89,3;87,5;87,5;85,7;..;
Hylte;1315;Hallands län;13;Enskild;Flickor;..;..;..;..;..;.;
Håbo;0305;Uppsala län;03;Samtliga;Flickor;152;86,8;85,5;80,9;82,2;13,2;
Håbo;0305;Uppsala län;03;Kommunal;Flickor;132;84,8;83,3;78,0;79,5;15,2;
Håbo;0305;Uppsala län;03;Enskild;Flickor;20;100,0;100,0;100,0;100,0;.;
Hällefors;1863;Örebro län;18;Samtliga;Flickor;37;81,1;81,1;81,1;75,7;..;
Hällefors;1863;Örebro län;18;Kommunal;Flickor;37;81,1;81,1;81,1;75,7;..;
Härjedalen;2361;Jämtlands län;23;Samtliga;Flickor;54;~100;~100;87,0;~100;..;
Härjedalen;2361;Jämtlands län;23;Kommunal;Flickor;54;~100;~100;87,0;~100;..;
Härnösand;2280;Västernorrlands län;22;Samtliga;Flickor;163;79,1;79,1;77,3;78,5;20,9;
Härnösand;2280;Västernorrlands län;22;Kommunal;Flickor;152;77,6;77,6;75,7;77,0;22,4;
Härnösand;2280;Västernorrlands län;22;Enskild;Flickor;11;100,0;100,0;100,0;100,0;.;
Härryda;1401;Västra Götalands län;14;Samtliga;Flickor;249;96,4;94,8;93,6;91,6;..;
Härryda;1401;Västra Götalands län;14;Kommunal;Flickor;208;97,1;95,2;93,8;91,3;..;
Härryda;1401;Västra Götalands län;14;Enskild;Flickor;41;~100;~100;~100;~100;..;
Hässleholm;1293;Skåne län;12;Samtliga;Flickor;291;81,8;80,1;79,4;78,0;18,2;
Hässleholm;1293;Skåne län;12;Kommunal;Flickor;243;79,8;77,8;77,0;75,7;20,2;
Hässleholm;1293;Skåne län;12;Enskild;Flickor;48;~100;~100;~100;89,6;..;
Höganäs;1284;Skåne län;12;Samtliga;Flickor;158;88,0;87,3;86,7;85,4;12,0;
Höganäs;1284;Skåne län;12;Kommunal;Flickor;144;88,2;87,5;86,8;85,4;11,8;
Höganäs;1284;Skåne län;12;Enskild;Flickor;..;~100;~100;~100;~100;..;
Högsby;0821;Kalmar län;08;Samtliga;Flickor;32;78,1;78,1;78,1;75,0;..;
Högsby;0821;Kalmar län;08;Kommunal;Flickor;32;78,1;78,1;78,1;75,0;..;
Hörby;1266;Skåne län;12;Samtliga;Flickor;95;86,3;83,2;81,1;74,7;13,7;
Hörby;1266;Skåne län;12;Kommunal;Flickor;81;84,0;80,2;77,8;70,4;16,0;
Hörby;1266;Skåne län;12;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Höör;1267;Skåne län;12;Samtliga;Flickor;103;90,3;90,3;90,3;86,4;9,7;
Höör;1267;Skåne län;12;Kommunal;Flickor;93;89,2;89,2;89,2;84,9;10,8;
Höör;1267;Skåne län;12;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Jokkmokk;2510;Norrbottens län;25;Samtliga;Flickor;24;70,8;70,8;70,8;70,8;..;
Jokkmokk;2510;Norrbottens län;25;Kommunal;Flickor;17;~100;~100;~100;~100;..;
Jokkmokk;2510;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Järfälla;0123;Stockholms län;01;Samtliga;Flickor;431;88,2;86,8;86,3;84,9;11,8;
Järfälla;0123;Stockholms län;01;Kommunal;Flickor;347;86,2;84,4;84,1;82,1;13,8;
Järfälla;0123;Stockholms län;01;Enskild;Flickor;84;~100;~100;~100;~100;..;
Jönköping;0680;Jönköpings län;06;Samtliga;Flickor;805;87,7;87,1;86,7;85,7;12,3;
Jönköping;0680;Jönköpings län;06;Kommunal;Flickor;649;88,0;87,4;87,2;86,1;12,0;
Jönköping;0680;Jönköpings län;06;Enskild;Flickor;156;86,5;85,9;84,6;84,0;13,5;
Kalix;2514;Norrbottens län;25;Samtliga;Flickor;89;89,9;86,5;86,5;85,4;..;
Kalix;2514;Norrbottens län;25;Kommunal;Flickor;82;91,5;87,8;87,8;86,6;..;
Kalix;2514;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Kalmar;0880;Kalmar län;08;Samtliga;Flickor;375;89,6;89,1;88,5;87,5;10,4;
Kalmar;0880;Kalmar län;08;Kommunal;Flickor;284;88,4;88,0;87,3;86,6;11,6;
Kalmar;0880;Kalmar län;08;Enskild;Flickor;91;93,4;92,3;92,3;90,1;..;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Flickor;34;~100;~100;~100;~100;..;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Flickor;34;~100;~100;~100;~100;..;
Karlshamn;1082;Blekinge län;10;Samtliga;Flickor;169;82,2;81,7;79,3;76,3;17,8;
Karlshamn;1082;Blekinge län;10;Kommunal;Flickor;129;80,6;79,8;76,7;72,9;19,4;
Karlshamn;1082;Blekinge län;10;Enskild;Flickor;40;87,5;87,5;87,5;87,5;..;
Karlskoga;1883;Örebro län;18;Samtliga;Flickor;156;77,6;76,9;76,3;73,1;22,4;
Karlskoga;1883;Örebro län;18;Kommunal;Flickor;156;77,6;76,9;76,3;73,1;22,4;
Karlskrona;1080;Blekinge län;10;Samtliga;Flickor;391;89,7;88,9;88,4;85,3;10,3;
Karlskrona;1080;Blekinge län;10;Kommunal;Flickor;288;88,4;87,3;87,0;83,8;11,6;
Karlskrona;1080;Blekinge län;10;Enskild;Flickor;103;93,2;93,2;92,2;89,3;..;
Karlstad;1780;Värmlands län;17;Samtliga;Flickor;482;87,8;86,7;85,5;84,2;12,2;
Karlstad;1780;Värmlands län;17;Kommunal;Flickor;382;85,3;84,3;83,5;81,4;14,7;
Karlstad;1780;Värmlands län;17;Enskild;Flickor;100;~100;~100;93,0;95,0;..;
Katrineholm;0483;Södermanlands län;04;Samtliga;Flickor;186;74,2;73,1;71,0;69,4;25,8;
Katrineholm;0483;Södermanlands län;04;Kommunal;Flickor;138;71,7;70,3;67,4;66,7;28,3;
Katrineholm;0483;Södermanlands län;04;Enskild;Flickor;48;81,3;81,3;81,3;77,1;..;
Kil;1715;Värmlands län;17;Samtliga;Flickor;59;67,8;64,4;62,7;55,9;32,2;
Kil;1715;Värmlands län;17;Kommunal;Flickor;59;67,8;64,4;62,7;55,9;32,2;
Kinda;0513;Östergötlands län;05;Samtliga;Flickor;73;91,8;90,4;87,7;87,7;..;
Kinda;0513;Östergötlands län;05;Kommunal;Flickor;73;91,8;90,4;87,7;87,7;..;
Kiruna;2584;Norrbottens län;25;Samtliga;Flickor;110;83,6;82,7;80,9;80,9;16,4;
Kiruna;2584;Norrbottens län;25;Kommunal;Flickor;97;81,4;80,4;78,4;78,4;18,6;
Kiruna;2584;Norrbottens län;25;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Klippan;1276;Skåne län;12;Samtliga;Flickor;74;68,9;67,6;66,2;67,6;31,1;
Klippan;1276;Skåne län;12;Kommunal;Flickor;74;68,9;67,6;66,2;67,6;31,1;
Knivsta;0330;Uppsala län;03;Samtliga;Flickor;120;86,7;85,8;82,5;85,0;13,3;
Knivsta;0330;Uppsala län;03;Kommunal;Flickor;115;87,0;86,1;82,6;85,2;13,0;
Knivsta;0330;Uppsala län;03;Enskild;Flickor;..;..;..;..;..;..;
Kramfors;2282;Västernorrlands län;22;Samtliga;Flickor;106;71,7;70,8;69,8;70,8;28,3;
Kramfors;2282;Västernorrlands län;22;Kommunal;Flickor;106;71,7;70,8;69,8;70,8;28,3;
Kristianstad;1290;Skåne län;12;Samtliga;Flickor;487;80,7;79,7;78,6;77,0;19,3;
Kristianstad;1290;Skåne län;12;Kommunal;Flickor;436;79,6;78,4;77,3;75,5;20,4;
Kristianstad;1290;Skåne län;12;Enskild;Flickor;51;90,2;90,2;90,2;90,2;..;
Kristinehamn;1781;Värmlands län;17;Samtliga;Flickor;104;75,0;74,0;72,1;73,1;25,0;
Kristinehamn;1781;Värmlands län;17;Kommunal;Flickor;104;75,0;74,0;72,1;73,1;25,0;
Krokom;2309;Jämtlands län;23;Samtliga;Flickor;103;90,3;89,3;88,3;86,4;9,7;
Krokom;2309;Jämtlands län;23;Kommunal;Flickor;103;90,3;89,3;88,3;86,4;9,7;
Kumla;1881;Örebro län;18;Samtliga;Flickor;122;91,0;87,7;86,1;85,2;9,0;
Kumla;1881;Örebro län;18;Kommunal;Flickor;122;91,0;87,7;86,1;85,2;9,0;
Kungsbacka;1384;Hallands län;13;Samtliga;Flickor;565;93,3;92,2;92,0;90,8;6,7;
Kungsbacka;1384;Hallands län;13;Kommunal;Flickor;496;92,5;91,3;91,1;89,7;7,5;
Kungsbacka;1384;Hallands län;13;Enskild;Flickor;69;~100;~100;~100;~100;..;
Kungsör;1960;Västmanlands län;19;Samtliga;Flickor;57;71,9;70,2;63,2;66,7;28,1;
Kungsör;1960;Västmanlands län;19;Kommunal;Flickor;57;71,9;70,2;63,2;66,7;28,1;
Kungälv;1482;Västra Götalands län;14;Samtliga;Flickor;279;91,8;91,0;89,6;90,3;8,2;
Kungälv;1482;Västra Götalands län;14;Kommunal;Flickor;229;91,7;91,3;89,5;90,4;8,3;
Kungälv;1482;Västra Götalands län;14;Enskild;Flickor;50;~100;90,0;90,0;90,0;..;
Kävlinge;1261;Skåne län;12;Samtliga;Flickor;212;94,3;92,9;92,0;91,5;5,7;
Kävlinge;1261;Skåne län;12;Kommunal;Flickor;177;93,2;91,5;90,4;89,8;6,8;
Kävlinge;1261;Skåne län;12;Enskild;Flickor;35;100,0;100,0;100,0;100,0;.;
Köping;1983;Västmanlands län;19;Samtliga;Flickor;139;90,6;89,2;87,8;78,4;9,4;
Köping;1983;Västmanlands län;19;Kommunal;Flickor;139;90,6;89,2;87,8;78,4;9,4;
Laholm;1381;Hallands län;13;Samtliga;Flickor;135;79,3;78,5;77,0;74,8;20,7;
Laholm;1381;Hallands län;13;Kommunal;Flickor;135;79,3;78,5;77,0;74,8;20,7;
Landskrona;1282;Skåne län;12;Samtliga;Flickor;232;91,4;89,7;87,9;84,9;8,6;
Landskrona;1282;Skåne län;12;Kommunal;Flickor;143;87,4;87,4;86,0;83,2;12,6;
Landskrona;1282;Skåne län;12;Enskild;Flickor;89;~100;93,3;91,0;87,6;..;
Laxå;1860;Örebro län;18;Samtliga;Flickor;30;63,3;63,3;63,3;53,3;36,7;
Laxå;1860;Örebro län;18;Kommunal;Flickor;30;63,3;63,3;63,3;53,3;36,7;
Lekeberg;1814;Örebro län;18;Samtliga;Flickor;45;88,9;88,9;88,9;84,4;..;
Lekeberg;1814;Örebro län;18;Kommunal;Flickor;45;88,9;88,9;88,9;84,4;..;
Leksand;2029;Dalarnas län;20;Samtliga;Flickor;85;90,6;90,6;90,6;90,6;..;
Leksand;2029;Dalarnas län;20;Kommunal;Flickor;66;87,9;87,9;87,9;87,9;..;
Leksand;2029;Dalarnas län;20;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Lerum;1441;Västra Götalands län;14;Samtliga;Flickor;294;89,5;88,1;85,7;86,1;10,5;
Lerum;1441;Västra Götalands län;14;Kommunal;Flickor;278;89,2;87,8;85,3;85,6;10,8;
Lerum;1441;Västra Götalands län;14;Enskild;Flickor;16;~100;~100;~100;~100;..;
Lessebo;0761;Kronobergs län;07;Samtliga;Flickor;55;60,0;60,0;60,0;50,9;40,0;
Lessebo;0761;Kronobergs län;07;Kommunal;Flickor;55;60,0;60,0;60,0;50,9;40,0;
Lidingö;0186;Stockholms län;01;Samtliga;Flickor;297;97,3;96,3;95,6;92,6;..;
Lidingö;0186;Stockholms län;01;Kommunal;Flickor;215;97,2;96,3;95,3;91,6;..;
Lidingö;0186;Stockholms län;01;Enskild;Flickor;82;~100;~100;~100;~100;..;
Lidköping;1494;Västra Götalands län;14;Samtliga;Flickor;226;86,7;86,7;85,4;84,1;13,3;
Lidköping;1494;Västra Götalands län;14;Kommunal;Flickor;204;85,8;85,8;84,3;82,8;14,2;
Lidköping;1494;Västra Götalands län;14;Enskild;Flickor;22;~100;~100;~100;~100;..;
Lilla Edet;1462;Västra Götalands län;14;Samtliga;Flickor;59;79,7;76,3;76,3;74,6;20,3;
Lilla Edet;1462;Västra Götalands län;14;Kommunal;Flickor;53;79,2;75,5;75,5;73,6;20,8;
Lilla Edet;1462;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Lindesberg;1885;Örebro län;18;Samtliga;Flickor;110;76,4;75,5;74,5;75,5;23,6;
Lindesberg;1885;Örebro län;18;Kommunal;Flickor;110;76,4;75,5;74,5;75,5;23,6;
Linköping;0580;Östergötlands län;05;Samtliga;Flickor;809;86,2;84,5;83,2;79,9;13,8;
Linköping;0580;Östergötlands län;05;Kommunal;Flickor;594;84,8;83,0;81,5;78,3;15,2;
Linköping;0580;Östergötlands län;05;Enskild;Flickor;215;89,8;88,8;87,9;84,2;10,2;
Ljungby;0781;Kronobergs län;07;Samtliga;Flickor;167;86,2;85,6;84,4;85,0;13,8;
Ljungby;0781;Kronobergs län;07;Kommunal;Flickor;157;87,9;87,3;86,0;86,6;12,1;
Ljungby;0781;Kronobergs län;07;Enskild;Flickor;10;..;..;..;..;..;
Ljusdal;2161;Gävleborgs län;21;Samtliga;Flickor;104;80,8;77,9;74,0;76,9;19,2;
Ljusdal;2161;Gävleborgs län;21;Kommunal;Flickor;89;79,8;77,5;75,3;76,4;20,2;
Ljusdal;2161;Gävleborgs län;21;Enskild;Flickor;15;~100;~100;66,7;~100;..;
Ljusnarsberg;1864;Örebro län;18;Samtliga;Flickor;20;65,0;65,0;60,0;65,0;..;
Ljusnarsberg;1864;Örebro län;18;Kommunal;Flickor;20;65,0;65,0;60,0;65,0;..;
Lomma;1262;Skåne län;12;Samtliga;Flickor;190;96,8;96,8;96,8;96,3;..;
Lomma;1262;Skåne län;12;Kommunal;Flickor;181;96,7;96,7;96,7;96,1;..;
Lomma;1262;Skåne län;12;Enskild;Flickor;..;..;..;..;..;.;
Ludvika;2085;Dalarnas län;20;Samtliga;Flickor;132;88,6;87,9;85,6;78,0;11,4;
