Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2016/17

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Tranemo;1452;Västra Götalands län;14;Samtliga;Flickor;57;77,2;75,4;75,4;75,4;22,8;
Tranemo;1452;Västra Götalands län;14;Kommunal;Flickor;57;77,2;75,4;75,4;75,4;22,8;
Tranås;0687;Jönköpings län;06;Samtliga;Flickor;95;85,3;85,3;85,3;85,3;14,7;
Tranås;0687;Jönköpings län;06;Kommunal;Flickor;95;85,3;85,3;85,3;85,3;14,7;
Trelleborg;1287;Skåne län;12;Samtliga;Flickor;203;90,6;90,6;90,6;89,2;9,4;
Trelleborg;1287;Skåne län;12;Kommunal;Flickor;172;90,7;90,7;90,7;89,0;9,3;
Trelleborg;1287;Skåne län;12;Enskild;Flickor;31;~100;~100;~100;~100;..;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Flickor;356;81,7;80,9;79,8;78,1;18,3;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Flickor;299;80,6;79,6;78,3;76,9;19,4;
Trollhättan;1488;Västra Götalands län;14;Enskild;Flickor;57;87,7;87,7;87,7;84,2;..;
Trosa;0488;Södermanlands län;04;Samtliga;Flickor;78;87,2;85,9;80,8;82,1;12,8;
Trosa;0488;Södermanlands län;04;Kommunal;Flickor;78;87,2;85,9;80,8;82,1;12,8;
Tyresö;0138;Stockholms län;01;Samtliga;Flickor;251;89,6;89,2;87,3;86,9;10,4;
Tyresö;0138;Stockholms län;01;Kommunal;Flickor;221;89,1;88,7;86,4;86,0;10,9;
Tyresö;0138;Stockholms län;01;Enskild;Flickor;30;~100;~100;~100;~100;..;
Täby;0160;Stockholms län;01;Samtliga;Flickor;558;94,8;94,3;93,7;92,8;5,2;
Täby;0160;Stockholms län;01;Kommunal;Flickor;194;93,3;93,3;92,8;91,8;6,7;
Täby;0160;Stockholms län;01;Enskild;Flickor;364;95,6;94,8;94,2;93,4;4,4;
Töreboda;1473;Västra Götalands län;14;Samtliga;Flickor;48;70,8;70,8;68,8;68,8;29,2;
Töreboda;1473;Västra Götalands län;14;Kommunal;Flickor;48;70,8;70,8;68,8;68,8;29,2;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Flickor;281;83,3;80,8;76,9;78,3;16,7;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Flickor;236;83,9;80,9;76,7;78,4;16,1;
Uddevalla;1485;Västra Götalands län;14;Enskild;Flickor;45;80,0;80,0;77,8;77,8;..;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Flickor;120;79,2;76,7;75,8;70,8;20,8;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Flickor;120;79,2;76,7;75,8;70,8;20,8;
Umeå;2480;Västerbottens län;24;Samtliga;Flickor;594;90,6;89,4;87,9;87,4;9,4;
Umeå;2480;Västerbottens län;24;Kommunal;Flickor;465;90,1;88,8;87,7;87,1;9,9;
Umeå;2480;Västerbottens län;24;Enskild;Flickor;129;92,2;91,5;88,4;88,4;7,8;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Flickor;217;87,1;87,1;85,3;86,6;12,9;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Flickor;122;82,0;82,0;78,7;81,1;18,0;
Upplands Väsby;0114;Stockholms län;01;Enskild;Flickor;95;93,7;93,7;93,7;93,7;..;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Flickor;124;89,5;89,5;88,7;88,7;10,5;
Upplands-Bro;0139;Stockholms län;01;Kommunal;Flickor;115;90,4;90,4;90,4;89,6;9,6;
Upplands-Bro;0139;Stockholms län;01;Enskild;Flickor;..;..;..;..;..;..;
Uppsala;0380;Uppsala län;03;Samtliga;Flickor;1 103;88,4;87,7;86,9;85,5;11,6;
Uppsala;0380;Uppsala län;03;Kommunal;Flickor;717;84,7;84,1;83,5;82,3;15,3;
Uppsala;0380;Uppsala län;03;Enskild;Flickor;386;95,3;94,3;93,0;91,5;4,7;
Uppvidinge;0760;Kronobergs län;07;Samtliga;Flickor;49;77,6;77,6;77,6;77,6;22,4;
Uppvidinge;0760;Kronobergs län;07;Kommunal;Flickor;49;77,6;77,6;77,6;77,6;22,4;
Vadstena;0584;Östergötlands län;05;Samtliga;Flickor;33;~100;~100;~100;~100;..;
Vadstena;0584;Östergötlands län;05;Kommunal;Flickor;33;~100;~100;~100;~100;..;
Vaggeryd;0665;Jönköpings län;06;Samtliga;Flickor;76;80,3;80,3;80,3;80,3;19,7;
Vaggeryd;0665;Jönköpings län;06;Kommunal;Flickor;76;80,3;80,3;80,3;80,3;19,7;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;Flickor;21;100,0;100,0;~100;~100;.;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;Flickor;21;100,0;100,0;~100;~100;.;
Vallentuna;0115;Stockholms län;01;Samtliga;Flickor;167;88,6;87,4;85,0;86,2;11,4;
Vallentuna;0115;Stockholms län;01;Kommunal;Flickor;118;88,1;87,3;83,9;85,6;11,9;
Vallentuna;0115;Stockholms län;01;Enskild;Flickor;49;89,8;87,8;87,8;87,8;..;
Vansbro;2021;Dalarnas län;20;Samtliga;Flickor;44;77,3;77,3;77,3;77,3;22,7;
Vansbro;2021;Dalarnas län;20;Kommunal;Flickor;44;77,3;77,3;77,3;77,3;22,7;
Vara;1470;Västra Götalands län;14;Samtliga;Flickor;89;83,1;82,0;82,0;77,5;16,9;
Vara;1470;Västra Götalands län;14;Kommunal;Flickor;89;83,1;82,0;82,0;77,5;16,9;
Varberg;1383;Hallands län;13;Samtliga;Flickor;305;88,2;87,9;87,2;87,9;11,8;
Varberg;1383;Hallands län;13;Kommunal;Flickor;285;87,4;87,0;86,3;87,0;12,6;
Varberg;1383;Hallands län;13;Enskild;Flickor;20;100,0;100,0;100,0;100,0;.;
Vaxholm;0187;Stockholms län;01;Samtliga;Flickor;63;~100;~100;92,1;~100;..;
Vaxholm;0187;Stockholms län;01;Kommunal;Flickor;63;~100;~100;92,1;~100;..;
Vellinge;1233;Skåne län;12;Samtliga;Flickor;204;97,5;97,1;97,1;96,1;..;
Vellinge;1233;Skåne län;12;Kommunal;Flickor;142;~100;96,5;96,5;95,1;..;
Vellinge;1233;Skåne län;12;Enskild;Flickor;62;~100;~100;~100;~100;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;Flickor;156;83,3;82,7;80,1;80,1;16,7;
Vetlanda;0685;Jönköpings län;06;Kommunal;Flickor;150;84,0;83,3;80,7;80,7;16,0;
Vetlanda;0685;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;Flickor;49;87,8;87,8;85,7;81,6;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;Flickor;48;87,5;87,5;85,4;81,3;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;Flickor;..;..;..;..;..;.;
Vimmerby;0884;Kalmar län;08;Samtliga;Flickor;67;80,6;80,6;79,1;76,1;19,4;
Vimmerby;0884;Kalmar län;08;Kommunal;Flickor;67;80,6;80,6;79,1;76,1;19,4;
Vindeln;2404;Västerbottens län;24;Samtliga;Flickor;20;100,0;100,0;~100;100,0;.;
Vindeln;2404;Västerbottens län;24;Kommunal;Flickor;20;100,0;100,0;~100;100,0;.;
Vingåker;0428;Södermanlands län;04;Samtliga;Flickor;39;61,5;61,5;61,5;61,5;38,5;
Vingåker;0428;Södermanlands län;04;Kommunal;Flickor;39;61,5;61,5;61,5;61,5;38,5;
Vårgårda;1442;Västra Götalands län;14;Samtliga;Flickor;47;85,1;80,9;80,9;78,7;..;
Vårgårda;1442;Västra Götalands län;14;Kommunal;Flickor;47;85,1;80,9;80,9;78,7;..;
Vänersborg;1487;Västra Götalands län;14;Samtliga;Flickor;197;83,2;82,7;82,2;80,2;16,8;
Vänersborg;1487;Västra Götalands län;14;Kommunal;Flickor;161;80,1;79,5;78,9;76,4;19,9;
Vänersborg;1487;Västra Götalands län;14;Enskild;Flickor;36;~100;~100;~100;~100;..;
Vännäs;2460;Västerbottens län;24;Samtliga;Flickor;40;67,5;62,5;60,0;60,0;32,5;
Vännäs;2460;Västerbottens län;24;Kommunal;Flickor;40;67,5;62,5;60,0;60,0;32,5;
Värmdö;0120;Stockholms län;01;Samtliga;Flickor;213;91,1;89,7;88,7;88,7;8,9;
Värmdö;0120;Stockholms län;01;Kommunal;Flickor;185;89,7;88,1;87,0;87,0;10,3;
Värmdö;0120;Stockholms län;01;Enskild;Flickor;28;100,0;100,0;100,0;100,0;.;
Värnamo;0683;Jönköpings län;06;Samtliga;Flickor;177;87,6;87,6;87,0;87,0;12,4;
Värnamo;0683;Jönköpings län;06;Kommunal;Flickor;177;87,6;87,6;87,0;87,0;12,4;
Västervik;0883;Kalmar län;08;Samtliga;Flickor;161;75,2;74,5;74,5;71,4;24,8;
Västervik;0883;Kalmar län;08;Kommunal;Flickor;135;76,3;75,6;75,6;71,9;23,7;
Västervik;0883;Kalmar län;08;Enskild;Flickor;26;69,2;69,2;69,2;69,2;..;
Västerås;1980;Västmanlands län;19;Samtliga;Flickor;748;82,8;81,8;80,9;79,7;17,2;
Västerås;1980;Västmanlands län;19;Kommunal;Flickor;439;77,4;76,3;75,4;75,4;22,6;
Västerås;1980;Västmanlands län;19;Enskild;Flickor;309;90,3;89,6;88,7;85,8;9,7;
Växjö;0780;Kronobergs län;07;Samtliga;Flickor;436;85,3;84,4;82,3;83,3;14,7;
Växjö;0780;Kronobergs län;07;Kommunal;Flickor;357;84,3;83,2;81,0;81,8;15,7;
Växjö;0780;Kronobergs län;07;Enskild;Flickor;79;89,9;89,9;88,6;89,9;..;
Ydre;0512;Östergötlands län;05;Samtliga;Flickor;25;72,0;72,0;72,0;72,0;..;
Ydre;0512;Östergötlands län;05;Kommunal;Flickor;25;72,0;72,0;72,0;72,0;..;
Ystad;1286;Skåne län;12;Samtliga;Flickor;155;90,3;89,7;89,7;89,7;9,7;
Ystad;1286;Skåne län;12;Kommunal;Flickor;116;87,9;87,1;87,1;87,1;12,1;
Ystad;1286;Skåne län;12;Enskild;Flickor;39;~100;~100;~100;~100;..;
Åmål;1492;Västra Götalands län;14;Samtliga;Flickor;61;83,6;80,3;80,3;80,3;16,4;
Åmål;1492;Västra Götalands län;14;Kommunal;Flickor;61;83,6;80,3;80,3;80,3;16,4;
Ånge;2260;Västernorrlands län;22;Samtliga;Flickor;48;79,2;79,2;79,2;79,2;20,8;
Ånge;2260;Västernorrlands län;22;Kommunal;Flickor;45;77,8;77,8;77,8;77,8;22,2;
Ånge;2260;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;.;
Åre;2321;Jämtlands län;23;Samtliga;Flickor;51;86,3;82,4;82,4;78,4;..;
Åre;2321;Jämtlands län;23;Kommunal;Flickor;51;86,3;82,4;82,4;78,4;..;
Årjäng;1765;Värmlands län;17;Samtliga;Flickor;41;87,8;87,8;82,9;87,8;..;
Årjäng;1765;Värmlands län;17;Kommunal;Flickor;41;87,8;87,8;82,9;87,8;..;
Åsele;2463;Västerbottens län;24;Samtliga;Flickor;19;73,7;68,4;68,4;68,4;..;
Åsele;2463;Västerbottens län;24;Kommunal;Flickor;19;73,7;68,4;68,4;68,4;..;
Åstorp;1277;Skåne län;12;Samtliga;Flickor;81;81,5;79,0;76,5;76,5;18,5;
Åstorp;1277;Skåne län;12;Kommunal;Flickor;81;81,5;79,0;76,5;76,5;18,5;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;Flickor;60;76,7;76,7;76,7;68,3;23,3;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;Flickor;60;76,7;76,7;76,7;68,3;23,3;
Älmhult;0765;Kronobergs län;07;Samtliga;Flickor;85;81,2;80,0;77,6;77,6;18,8;
Älmhult;0765;Kronobergs län;07;Kommunal;Flickor;85;81,2;80,0;77,6;77,6;18,8;
Älvdalen;2039;Dalarnas län;20;Samtliga;Flickor;30;~100;~100;~100;~100;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;Flickor;30;~100;~100;~100;~100;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;Flickor;33;~100;~100;~100;~100;..;
Älvkarleby;0319;Uppsala län;03;Kommunal;Flickor;19;~100;~100;~100;~100;..;
Älvkarleby;0319;Uppsala län;03;Enskild;Flickor;14;~100;~100;~100;~100;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;Flickor;38;~100;~100;~100;~100;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;Flickor;38;~100;~100;~100;~100;..;
Ängelholm;1292;Skåne län;12;Samtliga;Flickor;183;91,3;91,3;91,3;89,6;8,7;
Ängelholm;1292;Skåne län;12;Kommunal;Flickor;183;91,3;91,3;91,3;89,6;8,7;
Öckerö;1407;Västra Götalands län;14;Samtliga;Flickor;73;80,8;76,7;74,0;75,3;19,2;
Öckerö;1407;Västra Götalands län;14;Kommunal;Flickor;60;78,3;75,0;73,3;73,3;21,7;
Öckerö;1407;Västra Götalands län;14;Enskild;Flickor;13;~100;~100;~100;~100;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;Flickor;21;~100;~100;~100;~100;..;
Ödeshög;0509;Östergötlands län;05;Kommunal;Flickor;21;~100;~100;~100;~100;..;
Örebro;1880;Örebro län;18;Samtliga;Flickor;771;85,2;84,6;83,8;83,5;14,8;
Örebro;1880;Örebro län;18;Kommunal;Flickor;537;80,8;80,4;79,7;79,3;19,2;
Örebro;1880;Örebro län;18;Enskild;Flickor;234;95,3;94,0;93,2;93,2;4,7;
Örkelljunga;1257;Skåne län;12;Samtliga;Flickor;29;82,8;79,3;75,9;75,9;..;
Örkelljunga;1257;Skåne län;12;Kommunal;Flickor;23;~100;~100;~100;~100;..;
Örkelljunga;1257;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;Flickor;283;91,2;91,2;90,8;90,8;8,8;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;Flickor;277;91,3;91,3;91,0;91,0;8,7;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;Flickor;296;84,5;84,1;82,8;83,1;15,5;
Östersund;2380;Jämtlands län;23;Kommunal;Flickor;235;81,7;81,3;80,0;80,0;18,3;
Östersund;2380;Jämtlands län;23;Enskild;Flickor;61;~100;~100;~100;~100;..;
Österåker;0117;Stockholms län;01;Samtliga;Flickor;188;93,1;93,1;92,6;91,5;6,9;
Österåker;0117;Stockholms län;01;Kommunal;Flickor;149;93,3;93,3;92,6;91,3;6,7;
Österåker;0117;Stockholms län;01;Enskild;Flickor;39;~100;~100;~100;~100;..;
Östhammar;0382;Uppsala län;03;Samtliga;Flickor;99;87,9;87,9;87,9;85,9;12,1;
Östhammar;0382;Uppsala län;03;Kommunal;Flickor;99;87,9;87,9;87,9;85,9;12,1;
Östra Göinge;1256;Skåne län;12;Samtliga;Flickor;69;82,6;79,7;78,3;75,4;17,4;
Östra Göinge;1256;Skåne län;12;Kommunal;Flickor;62;82,3;80,6;79,0;75,8;17,7;
Östra Göinge;1256;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Överkalix;2513;Norrbottens län;25;Samtliga;Flickor;..;..;..;..;..;.;
Överkalix;2513;Norrbottens län;25;Kommunal;Flickor;..;..;..;..;..;.;
Överkalix;2513;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;Flickor;36;72,2;72,2;72,2;72,2;27,8;
Övertorneå;2518;Norrbottens län;25;Kommunal;Flickor;27;63,0;63,0;63,0;63,0;37,0;
Övertorneå;2518;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Ale;1440;Västra Götalands län;14;Samtliga;Pojkar;174;74,7;72,4;68,4;67,8;25,3;
Ale;1440;Västra Götalands län;14;Kommunal;Pojkar;166;73,5;71,1;66,9;66,3;26,5;
Ale;1440;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;.;
Alingsås;1489;Västra Götalands län;14;Samtliga;Pojkar;256;83,6;82,0;80,5;78,5;16,4;
Alingsås;1489;Västra Götalands län;14;Kommunal;Pojkar;204;79,9;78,4;76,5;76,0;20,1;
Alingsås;1489;Västra Götalands län;14;Enskild;Pojkar;52;~100;~100;~100;88,5;..;
Alvesta;0764;Kronobergs län;07;Samtliga;Pojkar;134;62,7;60,4;55,2;58,2;37,3;
Alvesta;0764;Kronobergs län;07;Kommunal;Pojkar;134;62,7;60,4;55,2;58,2;37,3;
Aneby;0604;Jönköpings län;06;Samtliga;Pojkar;45;71,1;71,1;71,1;68,9;28,9;
Aneby;0604;Jönköpings län;06;Kommunal;Pojkar;45;71,1;71,1;71,1;68,9;28,9;
Arboga;1984;Västmanlands län;19;Samtliga;Pojkar;78;87,2;85,9;84,6;82,1;12,8;
Arboga;1984;Västmanlands län;19;Kommunal;Pojkar;78;87,2;85,9;84,6;82,1;12,8;
Arjeplog;2506;Norrbottens län;25;Samtliga;Pojkar;..;68,8;68,8;68,8;68,8;..;
Arjeplog;2506;Norrbottens län;25;Kommunal;Pojkar;..;68,8;68,8;68,8;68,8;..;
Arvidsjaur;2505;Norrbottens län;25;Samtliga;Pojkar;31;71,0;71,0;71,0;64,5;..;
Arvidsjaur;2505;Norrbottens län;25;Kommunal;Pojkar;31;71,0;71,0;71,0;64,5;..;
Arvika;1784;Värmlands län;17;Samtliga;Pojkar;153;76,5;74,5;74,5;69,9;23,5;
Arvika;1784;Värmlands län;17;Kommunal;Pojkar;146;75,3;73,3;73,3;68,5;24,7;
Arvika;1784;Värmlands län;17;Enskild;Pojkar;..;..;..;..;..;.;
Askersund;1882;Örebro län;18;Samtliga;Pojkar;54;79,6;75,9;74,1;70,4;20,4;
Askersund;1882;Örebro län;18;Kommunal;Pojkar;54;79,6;75,9;74,1;70,4;20,4;
Avesta;2084;Dalarnas län;20;Samtliga;Pojkar;138;65,9;65,2;63,0;59,4;34,1;
Avesta;2084;Dalarnas län;20;Kommunal;Pojkar;138;65,9;65,2;63,0;59,4;34,1;
Bengtsfors;1460;Västra Götalands län;14;Samtliga;Pojkar;40;62,5;62,5;62,5;57,5;37,5;
Bengtsfors;1460;Västra Götalands län;14;Kommunal;Pojkar;40;62,5;62,5;62,5;57,5;37,5;
Berg;2326;Jämtlands län;23;Samtliga;Pojkar;49;57,1;55,1;55,1;53,1;42,9;
Berg;2326;Jämtlands län;23;Kommunal;Pojkar;49;57,1;55,1;55,1;53,1;42,9;
Bjurholm;2403;Västerbottens län;24;Samtliga;Pojkar;15;~100;~100;~100;~100;..;
Bjurholm;2403;Västerbottens län;24;Kommunal;Pojkar;15;~100;~100;~100;~100;..;
Bjuv;1260;Skåne län;12;Samtliga;Pojkar;104;82,7;82,7;78,8;77,9;17,3;
Bjuv;1260;Skåne län;12;Kommunal;Pojkar;104;82,7;82,7;78,8;77,9;17,3;
Boden;2582;Norrbottens län;25;Samtliga;Pojkar;174;77,0;77,0;76,4;71,3;23,0;
Boden;2582;Norrbottens län;25;Kommunal;Pojkar;139;71,9;71,9;71,2;64,7;28,1;
Boden;2582;Norrbottens län;25;Enskild;Pojkar;35;~100;~100;~100;~100;..;
Bollebygd;1443;Västra Götalands län;14;Samtliga;Pojkar;52;~100;~100;~100;90,4;..;
Bollebygd;1443;Västra Götalands län;14;Kommunal;Pojkar;52;~100;~100;~100;90,4;..;
Bollnäs;2183;Gävleborgs län;21;Samtliga;Pojkar;165;72,1;72,1;70,9;71,5;27,9;
Bollnäs;2183;Gävleborgs län;21;Kommunal;Pojkar;87;54,0;54,0;51,7;54,0;46,0;
Bollnäs;2183;Gävleborgs län;21;Enskild;Pojkar;78;92,3;92,3;92,3;91,0;..;
Borgholm;0885;Kalmar län;08;Samtliga;Pojkar;69;89,9;89,9;88,4;87,0;..;
Borgholm;0885;Kalmar län;08;Kommunal;Pojkar;69;89,9;89,9;88,4;87,0;..;
Borlänge;2081;Dalarnas län;20;Samtliga;Pojkar;314;74,5;72,9;68,8;70,1;25,5;
Borlänge;2081;Dalarnas län;20;Kommunal;Pojkar;284;73,2;71,8;68,0;69,0;26,8;
Borlänge;2081;Dalarnas län;20;Enskild;Pojkar;30;~100;83,3;76,7;80,0;..;
Borås;1490;Västra Götalands län;14;Samtliga;Pojkar;644;80,0;78,3;76,9;75,9;20,0;
Borås;1490;Västra Götalands län;14;Kommunal;Pojkar;534;76,6;74,7;73,0;71,9;23,4;
Borås;1490;Västra Götalands län;14;Enskild;Pojkar;110;~100;95,5;95,5;95,5;..;
Botkyrka;0127;Stockholms län;01;Samtliga;Pojkar;520;79,2;77,7;74,8;74,8;20,8;
Botkyrka;0127;Stockholms län;01;Kommunal;Pojkar;451;78,9;77,4;74,7;74,3;21,1;
Botkyrka;0127;Stockholms län;01;Enskild;Pojkar;69;81,2;79,7;75,4;78,3;18,8;
Boxholm;0560;Östergötlands län;05;Samtliga;Pojkar;32;71,9;68,8;68,8;65,6;..;
Boxholm;0560;Östergötlands län;05;Kommunal;Pojkar;32;71,9;68,8;68,8;65,6;..;
Bromölla;1272;Skåne län;12;Samtliga;Pojkar;66;65,2;65,2;57,6;59,1;34,8;
Bromölla;1272;Skåne län;12;Kommunal;Pojkar;66;65,2;65,2;57,6;59,1;34,8;
Bräcke;2305;Jämtlands län;23;Samtliga;Pojkar;65;56,9;56,9;55,4;49,2;43,1;
Bräcke;2305;Jämtlands län;23;Kommunal;Pojkar;65;56,9;56,9;55,4;49,2;43,1;
Burlöv;1231;Skåne län;12;Samtliga;Pojkar;98;70,4;70,4;66,3;69,4;29,6;
Burlöv;1231;Skåne län;12;Kommunal;Pojkar;98;70,4;70,4;66,3;69,4;29,6;
Båstad;1278;Skåne län;12;Samtliga;Pojkar;62;87,1;85,5;80,6;83,9;..;
Båstad;1278;Skåne län;12;Kommunal;Pojkar;62;87,1;85,5;80,6;83,9;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Pojkar;32;65,6;65,6;59,4;59,4;34,4;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Pojkar;32;65,6;65,6;59,4;59,4;34,4;
Danderyd;0162;Stockholms län;01;Samtliga;Pojkar;299;94,3;94,0;94,0;93,3;5,7;
Danderyd;0162;Stockholms län;01;Kommunal;Pojkar;203;92,1;91,6;91,6;90,6;7,9;
Danderyd;0162;Stockholms län;01;Enskild;Pojkar;96;~100;~100;~100;~100;..;
Degerfors;1862;Örebro län;18;Samtliga;Pojkar;51;80,4;76,5;72,5;64,7;19,6;
Degerfors;1862;Örebro län;18;Kommunal;Pojkar;51;80,4;76,5;72,5;64,7;19,6;
Dorotea;2425;Västerbottens län;24;Samtliga;Pojkar;11;~100;~100;~100;~100;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Pojkar;11;~100;~100;~100;~100;..;
Eda;1730;Värmlands län;17;Samtliga;Pojkar;39;~100;~100;~100;~100;..;
Eda;1730;Värmlands län;17;Kommunal;Pojkar;39;~100;~100;~100;~100;..;
Ekerö;0125;Stockholms län;01;Samtliga;Pojkar;172;91,9;91,3;90,1;90,7;8,1;
Ekerö;0125;Stockholms län;01;Kommunal;Pojkar;155;91,0;91,0;89,7;90,3;9,0;
Ekerö;0125;Stockholms län;01;Enskild;Pojkar;17;100,0;~100;~100;~100;.;
Eksjö;0686;Jönköpings län;06;Samtliga;Pojkar;115;76,5;74,8;72,2;73,0;23,5;
Eksjö;0686;Jönköpings län;06;Kommunal;Pojkar;108;78,7;77,8;75,9;76,9;21,3;
Eksjö;0686;Jönköpings län;06;Enskild;Pojkar;..;..;..;..;..;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Pojkar;55;54,5;54,5;49,1;49,1;45,5;
Emmaboda;0862;Kalmar län;08;Kommunal;Pojkar;55;54,5;54,5;49,1;49,1;45,5;
Enköping;0381;Uppsala län;03;Samtliga;Pojkar;277;80,5;79,1;78,0;75,8;19,5;
Enköping;0381;Uppsala län;03;Kommunal;Pojkar;216;77,3;76,9;75,5;72,7;22,7;
Enköping;0381;Uppsala län;03;Enskild;Pojkar;61;91,8;86,9;86,9;86,9;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Pojkar;675;77,0;76,3;74,7;73,0;23,0;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Pojkar;538;71,9;71,0;69,3;66,9;28,1;
Eskilstuna;0484;Södermanlands län;04;Enskild;Pojkar;137;~100;~100;95,6;~100;..;
Eslöv;1285;Skåne län;12;Samtliga;Pojkar;193;80,8;79,3;78,2;79,3;19,2;
Eslöv;1285;Skåne län;12;Kommunal;Pojkar;193;80,8;79,3;78,2;79,3;19,2;
Essunga;1445;Västra Götalands län;14;Samtliga;Pojkar;31;80,6;80,6;71,0;77,4;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Pojkar;31;80,6;80,6;71,0;77,4;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Pojkar;97;64,9;58,8;58,8;57,7;35,1;
Fagersta;1982;Västmanlands län;19;Kommunal;Pojkar;87;63,2;56,3;56,3;55,2;36,8;
Fagersta;1982;Västmanlands län;19;Enskild;Pojkar;10;..;..;..;..;..;
Falkenberg;1382;Hallands län;13;Samtliga;Pojkar;245;75,5;74,3;72,7;73,1;24,5;
Falkenberg;1382;Hallands län;13;Kommunal;Pojkar;219;72,6;71,2;69,4;69,9;27,4;
Falkenberg;1382;Hallands län;13;Enskild;Pojkar;26;100,0;100,0;100,0;100,0;.;
Falköping;1499;Västra Götalands län;14;Samtliga;Pojkar;208;67,8;66,8;63,0;61,5;32,2;
Falköping;1499;Västra Götalands län;14;Kommunal;Pojkar;195;68,7;67,7;64,6;62,6;31,3;
Falköping;1499;Västra Götalands län;14;Enskild;Pojkar;..;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Pojkar;334;83,5;83,5;82,3;80,2;16,5;
Falun;2080;Dalarnas län;20;Kommunal;Pojkar;262;79,8;79,8;78,2;76,7;20,2;
Falun;2080;Dalarnas län;20;Enskild;Pojkar;72;~100;~100;~100;93,1;..;
Filipstad;1782;Värmlands län;17;Samtliga;Pojkar;58;84,5;81,0;81,0;79,3;..;
Filipstad;1782;Värmlands län;17;Kommunal;Pojkar;58;84,5;81,0;81,0;79,3;..;
Finspång;0562;Östergötlands län;05;Samtliga;Pojkar;104;66,3;63,5;60,6;61,5;33,7;
Finspång;0562;Östergötlands län;05;Kommunal;Pojkar;104;66,3;63,5;60,6;61,5;33,7;
Flen;0482;Södermanlands län;04;Samtliga;Pojkar;105;70,5;69,5;62,9;63,8;29,5;
Flen;0482;Södermanlands län;04;Kommunal;Pojkar;82;68,3;67,1;58,5;59,8;31,7;
Flen;0482;Södermanlands län;04;Enskild;Pojkar;23;78,3;78,3;78,3;78,3;..;
Forshaga;1763;Värmlands län;17;Samtliga;Pojkar;70;70,0;68,6;61,4;67,1;30,0;
Forshaga;1763;Värmlands län;17;Kommunal;Pojkar;70;70,0;68,6;61,4;67,1;30,0;
