Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2018/19

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Bromölla;1272;Skåne län;12;Kommunal;Flickor;61;80,3;80,3;78,7;78,7;19,7;
Bräcke;2305;Jämtlands län;23;Samtliga;Flickor;32;81,3;81,3;81,3;75,0;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Flickor;32;81,3;81,3;81,3;75,0;..;
Burlöv;1231;Skåne län;12;Samtliga;Flickor;72;77,8;77,8;77,8;76,4;22,2;
Burlöv;1231;Skåne län;12;Kommunal;Flickor;72;77,8;77,8;77,8;76,4;22,2;
Båstad;1278;Skåne län;12;Samtliga;Flickor;71;88,7;88,7;83,1;88,7;..;
Båstad;1278;Skåne län;12;Kommunal;Flickor;71;88,7;88,7;83,1;88,7;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Flickor;22;~100;~100;~100;~100;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Flickor;22;~100;~100;~100;~100;..;
Danderyd;0162;Stockholms län;01;Samtliga;Flickor;279;96,4;96,4;96,1;95,3;3,6;
Danderyd;0162;Stockholms län;01;Kommunal;Flickor;177;95,5;95,5;94,9;94,4;..;
Danderyd;0162;Stockholms län;01;Enskild;Flickor;102;~100;~100;~100;~100;..;
Degerfors;1862;Örebro län;18;Samtliga;Flickor;49;83,7;83,7;81,6;71,4;..;
Degerfors;1862;Örebro län;18;Kommunal;Flickor;49;83,7;83,7;81,6;71,4;..;
Eda;1730;Värmlands län;17;Samtliga;Flickor;33;~100;~100;~100;84,8;..;
Eda;1730;Värmlands län;17;Kommunal;Flickor;33;~100;~100;~100;84,8;..;
Ekerö;0125;Stockholms län;01;Samtliga;Flickor;171;94,7;93,6;93,0;92,4;..;
Ekerö;0125;Stockholms län;01;Kommunal;Flickor;148;94,6;93,2;92,6;91,9;..;
Ekerö;0125;Stockholms län;01;Enskild;Flickor;23;~100;~100;~100;~100;..;
Eksjö;0686;Jönköpings län;06;Samtliga;Flickor;106;80,2;79,2;78,3;74,5;19,8;
Eksjö;0686;Jönköpings län;06;Kommunal;Flickor;103;81,6;80,6;79,6;76,7;18,4;
Eksjö;0686;Jönköpings län;06;Enskild;Flickor;..;..;..;..;.;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Flickor;50;84,0;84,0;82,0;76,0;..;
Emmaboda;0862;Kalmar län;08;Kommunal;Flickor;50;84,0;84,0;82,0;76,0;..;
Enköping;0381;Uppsala län;03;Samtliga;Flickor;265;89,4;87,2;84,9;81,9;10,6;
Enköping;0381;Uppsala län;03;Kommunal;Flickor;168;84,5;82,7;81,0;76,2;15,5;
Enköping;0381;Uppsala län;03;Enskild;Flickor;97;~100;94,8;91,8;91,8;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Flickor;644;79,5;78,3;78,0;75,5;20,5;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Flickor;513;76,0;74,9;74,5;71,7;24,0;
Eskilstuna;0484;Södermanlands län;04;Enskild;Flickor;131;93,1;91,6;91,6;90,1;..;
Eslöv;1285;Skåne län;12;Samtliga;Flickor;187;85,6;84,5;82,9;80,7;14,4;
Eslöv;1285;Skåne län;12;Kommunal;Flickor;187;85,6;84,5;82,9;80,7;14,4;
Essunga;1445;Västra Götalands län;14;Samtliga;Flickor;38;86,8;81,6;78,9;78,9;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Flickor;38;86,8;81,6;78,9;78,9;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Flickor;60;76,7;76,7;71,7;76,7;23,3;
Fagersta;1982;Västmanlands län;19;Kommunal;Flickor;47;78,7;78,7;72,3;78,7;21,3;
Fagersta;1982;Västmanlands län;19;Enskild;Flickor;13;..;..;..;..;..;
Falkenberg;1382;Hallands län;13;Samtliga;Flickor;255;84,3;84,3;84,3;83,5;15,7;
Falkenberg;1382;Hallands län;13;Kommunal;Flickor;214;82,2;82,2;82,2;81,8;17,8;
Falkenberg;1382;Hallands län;13;Enskild;Flickor;41;~100;~100;~100;~100;..;
Falköping;1499;Västra Götalands län;14;Samtliga;Flickor;221;78,7;78,7;78,7;76,5;21,3;
Falköping;1499;Västra Götalands län;14;Kommunal;Flickor;210;79,0;79,0;79,0;76,7;21,0;
Falköping;1499;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Flickor;351;88,3;86,9;85,5;83,8;11,7;
Falun;2080;Dalarnas län;20;Kommunal;Flickor;256;86,7;85,5;84,4;81,6;13,3;
Falun;2080;Dalarnas län;20;Enskild;Flickor;95;92,6;90,5;88,4;89,5;..;
Filipstad;1782;Värmlands län;17;Samtliga;Flickor;65;87,7;86,2;86,2;84,6;..;
Filipstad;1782;Värmlands län;17;Kommunal;Flickor;65;87,7;86,2;86,2;84,6;..;
Finspång;0562;Östergötlands län;05;Samtliga;Flickor;112;87,5;87,5;86,6;83,9;12,5;
Finspång;0562;Östergötlands län;05;Kommunal;Flickor;112;87,5;87,5;86,6;83,9;12,5;
Flen;0482;Södermanlands län;04;Samtliga;Flickor;92;73,9;72,8;71,7;71,7;26,1;
Flen;0482;Södermanlands län;04;Kommunal;Flickor;54;68,5;68,5;68,5;66,7;31,5;
Flen;0482;Södermanlands län;04;Enskild;Flickor;38;81,6;78,9;76,3;78,9;..;
Forshaga;1763;Värmlands län;17;Samtliga;Flickor;73;76,7;76,7;75,3;76,7;23,3;
Forshaga;1763;Värmlands län;17;Kommunal;Flickor;73;76,7;76,7;75,3;76,7;23,3;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Flickor;33;78,8;75,8;75,8;75,8;..;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Flickor;33;78,8;75,8;75,8;75,8;..;
Gagnef;2026;Dalarnas län;20;Samtliga;Flickor;63;92,1;87,3;85,7;84,1;..;
Gagnef;2026;Dalarnas län;20;Kommunal;Flickor;63;92,1;87,3;85,7;84,1;..;
Gislaved;0662;Jönköpings län;06;Samtliga;Flickor;195;81,0;79,5;77,9;76,4;19,0;
Gislaved;0662;Jönköpings län;06;Kommunal;Flickor;190;81,1;79,5;77,9;76,3;18,9;
Gislaved;0662;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;..;
Gnesta;0461;Södermanlands län;04;Samtliga;Flickor;68;82,4;79,4;73,5;73,5;17,6;
Gnesta;0461;Södermanlands län;04;Kommunal;Flickor;64;81,3;78,1;71,9;71,9;18,8;
Gnesta;0461;Södermanlands län;04;Enskild;Flickor;..;..;..;..;..;.;
Gnosjö;0617;Jönköpings län;06;Samtliga;Flickor;48;83,3;83,3;83,3;83,3;..;
Gnosjö;0617;Jönköpings län;06;Kommunal;Flickor;48;83,3;83,3;83,3;83,3;..;
Gotland;0980;Gotlands län;09;Samtliga;Flickor;300;87,7;87,0;85,3;87,0;12,3;
Gotland;0980;Gotlands län;09;Kommunal;Flickor;258;86,8;86,0;84,1;86,0;13,2;
Gotland;0980;Gotlands län;09;Enskild;Flickor;42;~100;~100;~100;~100;..;
Grums;1764;Värmlands län;17;Samtliga;Flickor;41;75,6;75,6;73,2;75,6;24,4;
Grums;1764;Värmlands län;17;Kommunal;Flickor;41;75,6;75,6;73,2;75,6;24,4;
Grästorp;1444;Västra Götalands län;14;Samtliga;Flickor;32;~100;~100;~100;~100;..;
Grästorp;1444;Västra Götalands län;14;Kommunal;Flickor;32;~100;~100;~100;~100;..;
Gullspång;1447;Västra Götalands län;14;Samtliga;Flickor;33;84,8;78,8;78,8;69,7;..;
Gullspång;1447;Västra Götalands län;14;Kommunal;Flickor;33;84,8;78,8;78,8;69,7;..;
Gällivare;2523;Norrbottens län;25;Samtliga;Flickor;78;84,6;84,6;84,6;84,6;15,4;
Gällivare;2523;Norrbottens län;25;Kommunal;Flickor;71;83,1;83,1;83,1;83,1;16,9;
Gällivare;2523;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Gävle;2180;Gävleborgs län;21;Samtliga;Flickor;583;84,6;83,2;81,6;79,8;15,4;
Gävle;2180;Gävleborgs län;21;Kommunal;Flickor;379;82,6;80,7;78,9;77,3;17,4;
Gävle;2180;Gävleborgs län;21;Enskild;Flickor;204;88,2;87,7;86,8;84,3;11,8;
Göteborg;1480;Västra Götalands län;14;Samtliga;Flickor;2 725;81,2;80,8;79,5;79,1;18,8;
Göteborg;1480;Västra Götalands län;14;Kommunal;Flickor;1 791;77,1;76,5;75,3;74,7;22,9;
Göteborg;1480;Västra Götalands län;14;Enskild;Flickor;934;89,6;89,2;87,9;87,7;10,4;
Götene;1471;Västra Götalands län;14;Samtliga;Flickor;53;88,7;88,7;86,8;86,8;..;
Götene;1471;Västra Götalands län;14;Kommunal;Flickor;53;88,7;88,7;86,8;86,8;..;
Habo;0643;Jönköpings län;06;Samtliga;Flickor;68;91,2;89,7;89,7;88,2;..;
Habo;0643;Jönköpings län;06;Kommunal;Flickor;68;91,2;89,7;89,7;88,2;..;
Hagfors;1783;Värmlands län;17;Samtliga;Flickor;38;81,6;81,6;73,7;78,9;..;
Hagfors;1783;Värmlands län;17;Kommunal;Flickor;38;81,6;81,6;73,7;78,9;..;
Hallsberg;1861;Örebro län;18;Samtliga;Flickor;82;72,0;72,0;72,0;68,3;28,0;
Hallsberg;1861;Örebro län;18;Kommunal;Flickor;82;72,0;72,0;72,0;68,3;28,0;
Hallstahammar;1961;Västmanlands län;19;Samtliga;Flickor;75;86,7;85,3;85,3;80,0;13,3;
Hallstahammar;1961;Västmanlands län;19;Kommunal;Flickor;75;86,7;85,3;85,3;80,0;13,3;
Halmstad;1380;Hallands län;13;Samtliga;Flickor;533;85,7;85,2;84,6;83,9;14,3;
Halmstad;1380;Hallands län;13;Kommunal;Flickor;438;84,5;83,8;83,1;82,2;15,5;
Halmstad;1380;Hallands län;13;Enskild;Flickor;95;91,6;91,6;91,6;91,6;..;
Hammarö;1761;Värmlands län;17;Samtliga;Flickor;92;~100;94,6;92,4;92,4;..;
Hammarö;1761;Värmlands län;17;Kommunal;Flickor;92;~100;94,6;92,4;92,4;..;
Haninge;0136;Stockholms län;01;Samtliga;Flickor;420;87,6;86,0;84,0;84,0;12,4;
Haninge;0136;Stockholms län;01;Kommunal;Flickor;357;87,1;85,7;84,0;85,2;12,9;
Haninge;0136;Stockholms län;01;Enskild;Flickor;63;90,5;87,3;84,1;77,8;..;
Haparanda;2583;Norrbottens län;25;Samtliga;Flickor;62;82,3;82,3;82,3;80,6;17,7;
Haparanda;2583;Norrbottens län;25;Kommunal;Flickor;62;82,3;82,3;82,3;80,6;17,7;
Heby;0331;Uppsala län;03;Samtliga;Flickor;71;80,3;80,3;78,9;74,6;19,7;
Heby;0331;Uppsala län;03;Kommunal;Flickor;71;80,3;80,3;78,9;74,6;19,7;
Hedemora;2083;Dalarnas län;20;Samtliga;Flickor;100;76,0;76,0;74,0;76,0;24,0;
Hedemora;2083;Dalarnas län;20;Kommunal;Flickor;69;72,5;72,5;69,6;72,5;27,5;
Hedemora;2083;Dalarnas län;20;Enskild;Flickor;31;83,9;83,9;83,9;83,9;..;
Helsingborg;1283;Skåne län;12;Samtliga;Flickor;819;84,0;83,8;82,8;82,8;16,0;
Helsingborg;1283;Skåne län;12;Kommunal;Flickor;557;81,8;81,4;80,5;80,9;18,2;
Helsingborg;1283;Skåne län;12;Enskild;Flickor;262;88,5;88,5;87,4;86,6;11,5;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Flickor;45;82,2;82,2;80,0;82,2;..;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Flickor;45;82,2;82,2;80,0;82,2;..;
Hjo;1497;Västra Götalands län;14;Samtliga;Flickor;39;~100;~100;~100;87,2;..;
Hjo;1497;Västra Götalands län;14;Kommunal;Flickor;39;~100;~100;~100;87,2;..;
Hofors;2104;Gävleborgs län;21;Samtliga;Flickor;29;~100;~100;~100;~100;..;
Hofors;2104;Gävleborgs län;21;Kommunal;Flickor;29;~100;~100;~100;~100;..;
Huddinge;0126;Stockholms län;01;Samtliga;Flickor;621;91,5;91,0;90,0;89,7;8,5;
Huddinge;0126;Stockholms län;01;Kommunal;Flickor;477;89,3;88,7;87,8;87,2;10,7;
Huddinge;0126;Stockholms län;01;Enskild;Flickor;144;~100;~100;~100;~100;..;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Flickor;224;89,3;87,9;87,9;84,8;10,7;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Flickor;185;88,6;87,0;87,0;84,3;11,4;
Hudiksvall;2184;Gävleborgs län;21;Enskild;Flickor;39;~100;~100;~100;87,2;..;
Hultsfred;0860;Kalmar län;08;Samtliga;Flickor;59;71,2;71,2;71,2;67,8;28,8;
Hultsfred;0860;Kalmar län;08;Kommunal;Flickor;45;66,7;66,7;66,7;64,4;33,3;
Hultsfred;0860;Kalmar län;08;Enskild;Flickor;14;~100;~100;~100;~100;..;
Hylte;1315;Hallands län;13;Samtliga;Flickor;64;70,3;70,3;70,3;59,4;29,7;
Hylte;1315;Hallands län;13;Kommunal;Flickor;62;69,4;69,4;69,4;58,1;30,6;
Hylte;1315;Hallands län;13;Enskild;Flickor;..;..;..;..;..;.;
Håbo;0305;Uppsala län;03;Samtliga;Flickor;166;82,5;81,3;79,5;77,1;17,5;
Håbo;0305;Uppsala län;03;Kommunal;Flickor;120;77,5;76,7;74,2;70,8;22,5;
Håbo;0305;Uppsala län;03;Enskild;Flickor;46;~100;~100;~100;~100;..;
Hällefors;1863;Örebro län;18;Samtliga;Flickor;25;~100;~100;~100;~100;..;
Hällefors;1863;Örebro län;18;Kommunal;Flickor;25;~100;~100;~100;~100;..;
Härjedalen;2361;Jämtlands län;23;Samtliga;Flickor;61;88,5;86,9;80,3;82,0;..;
Härjedalen;2361;Jämtlands län;23;Kommunal;Flickor;61;88,5;86,9;80,3;82,0;..;
Härnösand;2280;Västernorrlands län;22;Samtliga;Flickor;148;80,4;79,1;79,1;77,0;19,6;
Härnösand;2280;Västernorrlands län;22;Kommunal;Flickor;136;78,7;77,2;77,2;75,0;21,3;
Härnösand;2280;Västernorrlands län;22;Enskild;Flickor;12;100,0;100,0;100,0;100,0;.;
Härryda;1401;Västra Götalands län;14;Samtliga;Flickor;241;92,1;90,0;89,2;88,4;7,9;
Härryda;1401;Västra Götalands län;14;Kommunal;Flickor;209;92,3;90,4;89,5;88,5;7,7;
Härryda;1401;Västra Götalands län;14;Enskild;Flickor;32;~100;~100;~100;~100;..;
Hässleholm;1293;Skåne län;12;Samtliga;Flickor;307;81,8;80,5;78,8;78,5;18,2;
Hässleholm;1293;Skåne län;12;Kommunal;Flickor;267;80,5;79,0;77,5;76,8;19,5;
Hässleholm;1293;Skåne län;12;Enskild;Flickor;40;~100;~100;87,5;~100;..;
Höganäs;1284;Skåne län;12;Samtliga;Flickor;147;91,2;91,2;91,2;89,1;8,8;
Höganäs;1284;Skåne län;12;Kommunal;Flickor;136;91,9;91,9;91,9;89,7;8,1;
Höganäs;1284;Skåne län;12;Enskild;Flickor;11;..;..;..;..;..;
Högsby;0821;Kalmar län;08;Samtliga;Flickor;28;75,0;75,0;75,0;75,0;..;
Högsby;0821;Kalmar län;08;Kommunal;Flickor;28;75,0;75,0;75,0;75,0;..;
Hörby;1266;Skåne län;12;Samtliga;Flickor;82;87,8;86,6;86,6;85,4;12,2;
Hörby;1266;Skåne län;12;Kommunal;Flickor;77;87,0;85,7;85,7;84,4;13,0;
Hörby;1266;Skåne län;12;Enskild;Flickor;..;..;..;..;..;.;
Höör;1267;Skåne län;12;Samtliga;Flickor;93;78,5;76,3;76,3;74,2;21,5;
Höör;1267;Skåne län;12;Kommunal;Flickor;83;79,5;77,1;77,1;75,9;20,5;
Höör;1267;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Jokkmokk;2510;Norrbottens län;25;Samtliga;Flickor;25;~100;~100;~100;~100;..;
Jokkmokk;2510;Norrbottens län;25;Kommunal;Flickor;20;~100;~100;~100;~100;..;
Jokkmokk;2510;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Järfälla;0123;Stockholms län;01;Samtliga;Flickor;415;87,2;86,0;85,1;83,9;12,8;
Järfälla;0123;Stockholms län;01;Kommunal;Flickor;334;84,4;83,2;82,6;80,8;15,6;
Järfälla;0123;Stockholms län;01;Enskild;Flickor;81;~100;~100;~100;~100;..;
Jönköping;0680;Jönköpings län;06;Samtliga;Flickor;745;91,0;90,3;88,9;89,3;9,0;
Jönköping;0680;Jönköpings län;06;Kommunal;Flickor;608;91,0;90,5;89,1;89,8;9,0;
Jönköping;0680;Jönköpings län;06;Enskild;Flickor;137;91,2;89,8;87,6;86,9;8,8;
Kalix;2514;Norrbottens län;25;Samtliga;Flickor;78;91,0;89,7;87,2;89,7;..;
Kalix;2514;Norrbottens län;25;Kommunal;Flickor;70;~100;~100;92,9;~100;..;
Kalix;2514;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Kalmar;0880;Kalmar län;08;Samtliga;Flickor;339;90,0;89,4;89,1;88,5;10,0;
Kalmar;0880;Kalmar län;08;Kommunal;Flickor;282;89,4;88,7;88,3;87,6;10,6;
Kalmar;0880;Kalmar län;08;Enskild;Flickor;57;~100;~100;~100;~100;..;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Flickor;34;~100;82,4;82,4;82,4;..;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Flickor;34;~100;82,4;82,4;82,4;..;
Karlshamn;1082;Blekinge län;10;Samtliga;Flickor;187;80,2;79,1;76,5;77,5;19,8;
Karlshamn;1082;Blekinge län;10;Kommunal;Flickor;154;77,9;76,6;73,4;74,7;22,1;
Karlshamn;1082;Blekinge län;10;Enskild;Flickor;33;~100;~100;~100;~100;..;
Karlskoga;1883;Örebro län;18;Samtliga;Flickor;186;73,1;72,0;72,0;69,4;26,9;
Karlskoga;1883;Örebro län;18;Kommunal;Flickor;186;73,1;72,0;72,0;69,4;26,9;
Karlskrona;1080;Blekinge län;10;Samtliga;Flickor;367;86,4;85,8;84,7;83,1;13,6;
Karlskrona;1080;Blekinge län;10;Kommunal;Flickor;265;85,3;84,9;83,4;81,1;14,7;
Karlskrona;1080;Blekinge län;10;Enskild;Flickor;102;89,2;88,2;88,2;88,2;10,8;
Karlstad;1780;Värmlands län;17;Samtliga;Flickor;442;90,5;89,8;89,8;87,6;9,5;
Karlstad;1780;Värmlands län;17;Kommunal;Flickor;355;89,3;88,7;88,7;85,9;10,7;
Karlstad;1780;Värmlands län;17;Enskild;Flickor;87;~100;94,3;94,3;94,3;..;
Katrineholm;0483;Södermanlands län;04;Samtliga;Flickor;201;72,1;72,1;70,1;71,6;27,9;
Katrineholm;0483;Södermanlands län;04;Kommunal;Flickor;158;65,8;65,8;63,3;65,2;34,2;
Katrineholm;0483;Södermanlands län;04;Enskild;Flickor;43;~100;~100;~100;~100;..;
Kil;1715;Värmlands län;17;Samtliga;Flickor;58;82,8;82,8;81,0;79,3;17,2;
Kil;1715;Värmlands län;17;Kommunal;Flickor;58;82,8;82,8;81,0;79,3;17,2;
Kinda;0513;Östergötlands län;05;Samtliga;Flickor;52;88,5;88,5;86,5;88,5;..;
Kinda;0513;Östergötlands län;05;Kommunal;Flickor;52;88,5;88,5;86,5;88,5;..;
Kiruna;2584;Norrbottens län;25;Samtliga;Flickor;115;84,3;84,3;82,6;82,6;15,7;
Kiruna;2584;Norrbottens län;25;Kommunal;Flickor;102;83,3;83,3;81,4;81,4;16,7;
Kiruna;2584;Norrbottens län;25;Enskild;Flickor;13;~100;~100;~100;~100;..;
Klippan;1276;Skåne län;12;Samtliga;Flickor;91;78,0;78,0;74,7;76,9;22,0;
Klippan;1276;Skåne län;12;Kommunal;Flickor;91;78,0;78,0;74,7;76,9;22,0;
Knivsta;0330;Uppsala län;03;Samtliga;Flickor;117;88,0;87,2;85,5;83,8;12,0;
Knivsta;0330;Uppsala län;03;Kommunal;Flickor;97;90,7;89,7;87,6;86,6;..;
Knivsta;0330;Uppsala län;03;Enskild;Flickor;20;75,0;75,0;75,0;70,0;..;
Kramfors;2282;Västernorrlands län;22;Samtliga;Flickor;117;76,9;76,9;75,2;76,9;23,1;
Kramfors;2282;Västernorrlands län;22;Kommunal;Flickor;117;76,9;76,9;75,2;76,9;23,1;
Kristianstad;1290;Skåne län;12;Samtliga;Flickor;475;84,4;83,8;82,5;81,1;15,6;
Kristianstad;1290;Skåne län;12;Kommunal;Flickor;422;83,4;82,7;81,5;79,9;16,6;
Kristianstad;1290;Skåne län;12;Enskild;Flickor;53;~100;~100;90,6;90,6;..;
Kristinehamn;1781;Värmlands län;17;Samtliga;Flickor;121;73,6;72,7;71,9;66,9;26,4;
Kristinehamn;1781;Värmlands län;17;Kommunal;Flickor;121;73,6;72,7;71,9;66,9;26,4;
Krokom;2309;Jämtlands län;23;Samtliga;Flickor;99;90,9;89,9;89,9;88,9;..;
Krokom;2309;Jämtlands län;23;Kommunal;Flickor;99;90,9;89,9;89,9;88,9;..;
Kumla;1881;Örebro län;18;Samtliga;Flickor;109;82,6;80,7;79,8;79,8;17,4;
Kumla;1881;Örebro län;18;Kommunal;Flickor;109;82,6;80,7;79,8;79,8;17,4;
Kungsbacka;1384;Hallands län;13;Samtliga;Flickor;580;91,6;90,9;90,7;90,2;8,4;
Kungsbacka;1384;Hallands län;13;Kommunal;Flickor;520;90,6;89,8;89,6;89,0;9,4;
Kungsbacka;1384;Hallands län;13;Enskild;Flickor;60;100,0;100,0;100,0;100,0;.;
Kungsör;1960;Västmanlands län;19;Samtliga;Flickor;47;66,0;61,7;59,6;51,1;34,0;
Kungsör;1960;Västmanlands län;19;Kommunal;Flickor;47;66,0;61,7;59,6;51,1;34,0;
Kungälv;1482;Västra Götalands län;14;Samtliga;Flickor;269;87,0;85,9;84,0;85,1;13,0;
Kungälv;1482;Västra Götalands län;14;Kommunal;Flickor;228;85,1;83,8;81,6;83,3;14,9;
Kungälv;1482;Västra Götalands län;14;Enskild;Flickor;41;~100;~100;~100;~100;..;
Kävlinge;1261;Skåne län;12;Samtliga;Flickor;182;92,3;91,8;90,1;90,1;7,7;
Kävlinge;1261;Skåne län;12;Kommunal;Flickor;160;91,3;90,6;90,0;89,4;8,8;
Kävlinge;1261;Skåne län;12;Enskild;Flickor;22;100,0;100,0;~100;~100;.;
Köping;1983;Västmanlands län;19;Samtliga;Flickor;129;88,4;86,8;85,3;79,1;11,6;
Köping;1983;Västmanlands län;19;Kommunal;Flickor;129;88,4;86,8;85,3;79,1;11,6;
Laholm;1381;Hallands län;13;Samtliga;Flickor;123;82,1;81,3;78,0;76,4;17,9;
Laholm;1381;Hallands län;13;Kommunal;Flickor;123;82,1;81,3;78,0;76,4;17,9;
Landskrona;1282;Skåne län;12;Samtliga;Flickor;244;87,7;87,3;86,1;86,1;12,3;
Landskrona;1282;Skåne län;12;Kommunal;Flickor;159;84,9;84,3;82,4;83,0;15,1;
Landskrona;1282;Skåne län;12;Enskild;Flickor;85;92,9;92,9;92,9;91,8;..;
Laxå;1860;Örebro län;18;Samtliga;Flickor;22;72,7;72,7;72,7;63,6;..;
Laxå;1860;Örebro län;18;Kommunal;Flickor;22;72,7;72,7;72,7;63,6;..;
Lekeberg;1814;Örebro län;18;Samtliga;Flickor;40;75,0;75,0;70,0;67,5;25,0;
Lekeberg;1814;Örebro län;18;Kommunal;Flickor;40;75,0;75,0;70,0;67,5;25,0;
Leksand;2029;Dalarnas län;20;Samtliga;Flickor;87;81,6;81,6;81,6;81,6;18,4;
Leksand;2029;Dalarnas län;20;Kommunal;Flickor;77;80,5;80,5;80,5;80,5;19,5;
Leksand;2029;Dalarnas län;20;Enskild;Flickor;..;..;..;..;..;..;
Lerum;1441;Västra Götalands län;14;Samtliga;Flickor;251;91,6;90,4;89,6;88,4;8,4;
Lerum;1441;Västra Götalands län;14;Kommunal;Flickor;238;91,2;89,9;89,1;88,2;8,8;
Lerum;1441;Västra Götalands län;14;Enskild;Flickor;13;100,0;100,0;100,0;~100;.;
Lessebo;0761;Kronobergs län;07;Samtliga;Flickor;44;79,5;77,3;77,3;75,0;..;
Lessebo;0761;Kronobergs län;07;Kommunal;Flickor;44;79,5;77,3;77,3;75,0;..;
Lidingö;0186;Stockholms län;01;Samtliga;Flickor;273;96,7;96,0;96,0;94,5;..;
Lidingö;0186;Stockholms län;01;Kommunal;Flickor;192;96,9;96,4;96,4;94,8;..;
Lidingö;0186;Stockholms län;01;Enskild;Flickor;81;~100;~100;~100;93,8;..;
Lidköping;1494;Västra Götalands län;14;Samtliga;Flickor;239;89,5;89,5;89,1;88,7;10,5;
Lidköping;1494;Västra Götalands län;14;Kommunal;Flickor;220;89,5;89,5;89,1;88,6;10,5;
Lidköping;1494;Västra Götalands län;14;Enskild;Flickor;19;~100;~100;~100;~100;..;
Lilla Edet;1462;Västra Götalands län;14;Samtliga;Flickor;62;71,0;66,1;64,5;64,5;29,0;
Lilla Edet;1462;Västra Götalands län;14;Kommunal;Flickor;58;69,0;63,8;62,1;62,1;31,0;
Lilla Edet;1462;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;.;
Lindesberg;1885;Örebro län;18;Samtliga;Flickor;139;69,1;68,3;68,3;65,5;30,9;
Lindesberg;1885;Örebro län;18;Kommunal;Flickor;139;69,1;68,3;68,3;65,5;30,9;
Linköping;0580;Östergötlands län;05;Samtliga;Flickor;872;84,5;83,0;82,0;80,3;15,5;
Linköping;0580;Östergötlands län;05;Kommunal;Flickor;606;81,2;79,4;78,2;76,4;18,8;
Linköping;0580;Östergötlands län;05;Enskild;Flickor;266;92,1;91,4;90,6;89,1;7,9;
Ljungby;0781;Kronobergs län;07;Samtliga;Flickor;161;85,1;85,1;84,5;82,6;14,9;
Ljungby;0781;Kronobergs län;07;Kommunal;Flickor;140;86,4;86,4;85,7;83,6;13,6;
Ljungby;0781;Kronobergs län;07;Enskild;Flickor;21;76,2;76,2;76,2;76,2;..;
Ljusdal;2161;Gävleborgs län;21;Samtliga;Flickor;116;81,9;81,0;80,2;79,3;18,1;
Ljusdal;2161;Gävleborgs län;21;Kommunal;Flickor;100;81,0;80,0;79,0;78,0;19,0;
Ljusdal;2161;Gävleborgs län;21;Enskild;Flickor;16;~100;~100;~100;~100;..;
Ljusnarsberg;1864;Örebro län;18;Samtliga;Flickor;22;72,7;68,2;63,6;59,1;..;
Ljusnarsberg;1864;Örebro län;18;Kommunal;Flickor;22;72,7;68,2;63,6;59,1;..;
Lomma;1262;Skåne län;12;Samtliga;Flickor;182;~100;96,2;95,6;96,2;..;
Lomma;1262;Skåne län;12;Kommunal;Flickor;165;~100;95,8;95,2;95,8;..;
Lomma;1262;Skåne län;12;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Ludvika;2085;Dalarnas län;20;Samtliga;Flickor;149;86,6;81,2;79,9;79,9;13,4;
Ludvika;2085;Dalarnas län;20;Kommunal;Flickor;149;86,6;81,2;79,9;79,9;13,4;
Luleå;2580;Norrbottens län;25;Samtliga;Flickor;393;89,1;88,5;87,8;87,3;10,9;
