code,name,year,population
2121,Ovanåker,1978,13691
2121,Ovanåker,1979,13707
2121,Ovanåker,1980,13785
2121,Ovanåker,1981,13793
2121,Ovanåker,1982,13743
2121,Ovanåker,1983,13683
2121,Ovanåker,1984,13624
2121,Ovanåker,1985,13613
2121,Ovanåker,1986,13531
2121,Ovanåker,1987,13457
2121,Ovanåker,1988,13447
2121,Ovanåker,1989,13506
2121,Ovanåker,1990,13558
2121,Ovanåker,1991,13536
2121,Ovanåker,1992,13438
2121,Ovanåker,1993,13369
2121,Ovanåker,1994,13328
2121,Ovanåker,1995,13256
2121,Ovanåker,1996,13176
2121,Ovanåker,1997,12999
2121,Ovanåker,1998,12801
2121,Ovanåker,1999,12623
2121,Ovanåker,2000,12491
2121,Ovanåker,2001,12333
2121,Ovanåker,2002,12193
2121,Ovanåker,2003,12051
2121,Ovanåker,2004,11985
2121,Ovanåker,2005,11873
2121,Ovanåker,2006,11816
2121,Ovanåker,2007,11795
2121,Ovanåker,2008,11647
2121,Ovanåker,2009,11530
2121,Ovanåker,2010,11440
2121,Ovanåker,2011,11404
2121,Ovanåker,2012,11392
2121,Ovanåker,2013,11354
2121,Ovanåker,2014,11432
2121,Ovanåker,2015,11469
2121,Ovanåker,2016,11631
2121,Ovanåker,2017,11609
2121,Ovanåker,2018,11684
2121,Ovanåker,2019,11670
2121,Ovanåker,2020,11672
2132,Nordanstig,1968,11723
2132,Nordanstig,1969,11546
2132,Nordanstig,1970,11469
2132,Nordanstig,1971,11428
2132,Nordanstig,1972,11498
2132,Nordanstig,1973,11524
2132,Nordanstig,1974,11611
2132,Nordanstig,1975,11576
2132,Nordanstig,1976,11616
2132,Nordanstig,1977,11704
2132,Nordanstig,1978,11840
2132,Nordanstig,1979,11869
2132,Nordanstig,1980,11962
2132,Nordanstig,1981,11921
2132,Nordanstig,1982,11801
2132,Nordanstig,1983,11721
2132,Nordanstig,1984,11646
2132,Nordanstig,1985,11603
2132,Nordanstig,1986,11551
2132,Nordanstig,1987,11457
2132,Nordanstig,1988,11418
2132,Nordanstig,1989,11371
2132,Nordanstig,1990,11541
2132,Nordanstig,1991,11553
2132,Nordanstig,1992,11400
2132,Nordanstig,1993,11305
2132,Nordanstig,1994,11290
2132,Nordanstig,1995,11084
2132,Nordanstig,1996,10944
2132,Nordanstig,1997,10884
2132,Nordanstig,1998,10748
2132,Nordanstig,1999,10510
2132,Nordanstig,2000,10282
2132,Nordanstig,2001,10097
2132,Nordanstig,2002,10021
2132,Nordanstig,2003,9971
2132,Nordanstig,2004,9872
2132,Nordanstig,2005,9847
2132,Nordanstig,2006,9810
2132,Nordanstig,2007,9813
2132,Nordanstig,2008,9736
2132,Nordanstig,2009,9646
2132,Nordanstig,2010,9611
2132,Nordanstig,2011,9533
2132,Nordanstig,2012,9533
2132,Nordanstig,2013,9491
2132,Nordanstig,2014,9493
2132,Nordanstig,2015,9490
2132,Nordanstig,2016,9511
2132,Nordanstig,2017,9481
2132,Nordanstig,2018,9517
2132,Nordanstig,2019,9477
2132,Nordanstig,2020,9483
2161,Ljusdal,1968,23274
2161,Ljusdal,1969,22828
2161,Ljusdal,1970,22462
2161,Ljusdal,1971,22312
2161,Ljusdal,1972,22343
2161,Ljusdal,1973,22172
2161,Ljusdal,1974,22024
2161,Ljusdal,1975,21868
2161,Ljusdal,1976,21846
2161,Ljusdal,1977,21767
2161,Ljusdal,1978,21623
2161,Ljusdal,1979,21558
2161,Ljusdal,1980,21595
2161,Ljusdal,1981,21573
2161,Ljusdal,1982,21498
2161,Ljusdal,1983,21426
2161,Ljusdal,1984,21319
2161,Ljusdal,1985,21161
2161,Ljusdal,1986,21030
2161,Ljusdal,1987,20958
2161,Ljusdal,1988,21026
2161,Ljusdal,1989,21095
2161,Ljusdal,1990,21163
2161,Ljusdal,1991,21130
2161,Ljusdal,1992,21119
2161,Ljusdal,1993,21112
2161,Ljusdal,1994,20979
2161,Ljusdal,1995,20785
2161,Ljusdal,1996,20558
2161,Ljusdal,1997,20373
2161,Ljusdal,1998,20167
2161,Ljusdal,1999,20147
2161,Ljusdal,2000,20006
2161,Ljusdal,2001,19858
2161,Ljusdal,2002,19776
2161,Ljusdal,2003,19771
2161,Ljusdal,2004,19592
2161,Ljusdal,2005,19384
2161,Ljusdal,2006,19243
2161,Ljusdal,2007,19175
2161,Ljusdal,2008,19133
2161,Ljusdal,2009,19077
2161,Ljusdal,2010,19065
2161,Ljusdal,2011,18974
2161,Ljusdal,2012,18880
2161,Ljusdal,2013,18931
2161,Ljusdal,2014,18949
2161,Ljusdal,2015,19027
2161,Ljusdal,2016,19067
2161,Ljusdal,2017,19028
2161,Ljusdal,2018,19033
2161,Ljusdal,2019,18949
2161,Ljusdal,2020,18867
2180,Gävle,1968,83558
2180,Gävle,1969,83637
2180,Gävle,1970,84500
2180,Gävle,1971,84630
2180,Gävle,1972,84505
2180,Gävle,1973,84576
2180,Gävle,1974,85234
2180,Gävle,1975,86911
2180,Gävle,1976,87408
2180,Gävle,1977,87463
2180,Gävle,1978,87491
2180,Gävle,1979,87364
2180,Gävle,1980,87378
2180,Gävle,1981,87525
2180,Gävle,1982,87621
2180,Gävle,1983,87671
2180,Gävle,1984,87817
2180,Gävle,1985,87784
2180,Gävle,1986,87431
2180,Gävle,1987,87474
2180,Gävle,1988,87747
2180,Gävle,1989,88081
2180,Gävle,1990,88568
2180,Gävle,1991,88810
2180,Gävle,1992,89194
2180,Gävle,1993,89561
2180,Gävle,1994,90270
2180,Gävle,1995,90587
2180,Gävle,1996,90678
2180,Gävle,1997,90308
2180,Gävle,1998,90105
2180,Gävle,1999,90451
2180,Gävle,2000,90742
2180,Gävle,2001,91233
2180,Gävle,2002,91276
2180,Gävle,2003,91701
2180,Gävle,2004,92081
2180,Gävle,2005,92205
2180,Gävle,2006,92416
2180,Gävle,2007,92681
2180,Gävle,2008,93509
2180,Gävle,2009,94352
2180,Gävle,2010,95055
2180,Gävle,2011,95428
2180,Gävle,2012,96170
2180,Gävle,2013,97236
2180,Gävle,2014,98314
2180,Gävle,2015,98877
2180,Gävle,2016,99788
2180,Gävle,2017,100603
2180,Gävle,2018,101455
2180,Gävle,2019,102418
2180,Gävle,2020,102904
2181,Sandviken,1968,42780
2181,Sandviken,1969,43101
2181,Sandviken,1970,43667
2181,Sandviken,1971,43607
2181,Sandviken,1972,43486
2181,Sandviken,1973,43202
2181,Sandviken,1974,43011
2181,Sandviken,1975,43143
2181,Sandviken,1976,43330
2181,Sandviken,1977,43197
2181,Sandviken,1978,43078
2181,Sandviken,1979,43139
2181,Sandviken,1980,42866
2181,Sandviken,1981,42474
2181,Sandviken,1982,41956
2181,Sandviken,1983,41319
2181,Sandviken,1984,40778
2181,Sandviken,1985,40423
2181,Sandviken,1986,40096
2181,Sandviken,1987,39876
2181,Sandviken,1988,39740
2181,Sandviken,1989,40015
2181,Sandviken,1990,39906
2181,Sandviken,1991,39747
2181,Sandviken,1992,39515
2181,Sandviken,1993,39607
2181,Sandviken,1994,39191
2181,Sandviken,1995,38995
2181,Sandviken,1996,38700
2181,Sandviken,1997,38432
2181,Sandviken,1998,37905
2181,Sandviken,1999,37511
2181,Sandviken,2000,37064
2181,Sandviken,2001,36805
2181,Sandviken,2002,36765
2181,Sandviken,2003,36817
2181,Sandviken,2004,36835
2181,Sandviken,2005,36690
2181,Sandviken,2006,36748
2181,Sandviken,2007,36804
2181,Sandviken,2008,36879
2181,Sandviken,2009,36978
2181,Sandviken,2010,36916
2181,Sandviken,2011,36995
2181,Sandviken,2012,37089
2181,Sandviken,2013,37250
2181,Sandviken,2014,37833
2181,Sandviken,2015,38314
2181,Sandviken,2016,38949
2181,Sandviken,2017,39259
2181,Sandviken,2018,39208
2181,Sandviken,2019,39234
2181,Sandviken,2020,39290
2182,Söderhamn,1968,32185
2182,Söderhamn,1969,31824
2182,Söderhamn,1970,31867
2182,Söderhamn,1971,32195
2182,Söderhamn,1972,31983
2182,Söderhamn,1973,31860
2182,Söderhamn,1974,32176
2182,Söderhamn,1975,32243
2182,Söderhamn,1976,31928
2182,Söderhamn,1977,31780
2182,Söderhamn,1978,31536
2182,Söderhamn,1979,31264
2182,Söderhamn,1980,31186
2182,Söderhamn,1981,31148
2182,Söderhamn,1982,30968
2182,Söderhamn,1983,30736
2182,Söderhamn,1984,30525
2182,Söderhamn,1985,30288
2182,Söderhamn,1986,29895
2182,Söderhamn,1987,29709
2182,Söderhamn,1988,29606
2182,Söderhamn,1989,29538
2182,Söderhamn,1990,29624
2182,Söderhamn,1991,29730
2182,Söderhamn,1992,29562
2182,Söderhamn,1993,29742
2182,Söderhamn,1994,29573
2182,Söderhamn,1995,29315
2182,Söderhamn,1996,29003
2182,Söderhamn,1997,28549
2182,Söderhamn,1998,28209
2182,Söderhamn,1999,27842
2182,Söderhamn,2000,27675
2182,Söderhamn,2001,27464
2182,Söderhamn,2002,27250
2182,Söderhamn,2003,26956
2182,Söderhamn,2004,26731
2182,Söderhamn,2005,26506
2182,Söderhamn,2006,26257
2182,Söderhamn,2007,26120
2182,Söderhamn,2008,25987
2182,Söderhamn,2009,25759
2182,Söderhamn,2010,25647
2182,Söderhamn,2011,25334
2182,Söderhamn,2012,25223
2182,Söderhamn,2013,25442
2182,Söderhamn,2014,25456
2182,Söderhamn,2015,25785
2182,Söderhamn,2016,25992
2182,Söderhamn,2017,25782
2182,Söderhamn,2018,25721
2182,Söderhamn,2019,25643
2182,Söderhamn,2020,25492
2183,Bollnäs,1968,28069
2183,Bollnäs,1969,27889
2183,Bollnäs,1970,27716
2183,Bollnäs,1971,27705
2183,Bollnäs,1972,27697
2183,Bollnäs,1973,27738
2183,Bollnäs,1974,27724
2183,Bollnäs,1975,27667
2183,Bollnäs,1976,27546
2183,Bollnäs,1977,27591
2183,Bollnäs,1978,27636
2183,Bollnäs,1979,27683
2183,Bollnäs,1980,27877
2183,Bollnäs,1981,28000
2183,Bollnäs,1982,28057
2183,Bollnäs,1983,28105
2183,Bollnäs,1984,28059
2183,Bollnäs,1985,27871
2183,Bollnäs,1986,27819
2183,Bollnäs,1987,27659
2183,Bollnäs,1988,27724
2183,Bollnäs,1989,27976
2183,Bollnäs,1990,28094
2183,Bollnäs,1991,28049
2183,Bollnäs,1992,28150
2183,Bollnäs,1993,28028
2183,Bollnäs,1994,28111
2183,Bollnäs,1995,27933
2183,Bollnäs,1996,27797
2183,Bollnäs,1997,27560
2183,Bollnäs,1998,27295
2183,Bollnäs,1999,27075
2183,Bollnäs,2000,26735
2183,Bollnäs,2001,26455
2183,Bollnäs,2002,26210
2183,Bollnäs,2003,26213
2183,Bollnäs,2004,26249
2183,Bollnäs,2005,26237
2183,Bollnäs,2006,26278
2183,Bollnäs,2007,26217
2183,Bollnäs,2008,26189
2183,Bollnäs,2009,26175
2183,Bollnäs,2010,26248
2183,Bollnäs,2011,26193
2183,Bollnäs,2012,26158
2183,Bollnäs,2013,26141
2183,Bollnäs,2014,26394
2183,Bollnäs,2015,26594
2183,Bollnäs,2016,26929
2183,Bollnäs,2017,26918
2183,Bollnäs,2018,26991
2183,Bollnäs,2019,26888
2183,Bollnäs,2020,26809
2184,Hudiksvall,1968,35804
2184,Hudiksvall,1969,35957
2184,Hudiksvall,1970,36282
2184,Hudiksvall,1971,36396
2184,Hudiksvall,1972,36447
2184,Hudiksvall,1973,36415
2184,Hudiksvall,1974,36553
2184,Hudiksvall,1975,36692
2184,Hudiksvall,1976,36702
2184,Hudiksvall,1977,36810
2184,Hudiksvall,1978,37084
2184,Hudiksvall,1979,37336
2184,Hudiksvall,1980,37538
2184,Hudiksvall,1981,37615
2184,Hudiksvall,1982,37668
2184,Hudiksvall,1983,37701
2184,Hudiksvall,1984,37723
2184,Hudiksvall,1985,37604
2184,Hudiksvall,1986,37580
2184,Hudiksvall,1987,37568
2184,Hudiksvall,1988,37603
2184,Hudiksvall,1989,38024
2184,Hudiksvall,1990,38328
2184,Hudiksvall,1991,38451
2184,Hudiksvall,1992,38631
2184,Hudiksvall,1993,38704
2184,Hudiksvall,1994,38828
2184,Hudiksvall,1995,38708
2184,Hudiksvall,1996,38365
2184,Hudiksvall,1997,38021
2184,Hudiksvall,1998,37753
2184,Hudiksvall,1999,37556
2184,Hudiksvall,2000,37454
2184,Hudiksvall,2001,37288
2184,Hudiksvall,2002,37048
2184,Hudiksvall,2003,37057
2184,Hudiksvall,2004,36970
2184,Hudiksvall,2005,37004
2184,Hudiksvall,2006,36956
2184,Hudiksvall,2007,36927
2184,Hudiksvall,2008,36905
2184,Hudiksvall,2009,36848
2184,Hudiksvall,2010,36849
2184,Hudiksvall,2011,36784
2184,Hudiksvall,2012,36821
2184,Hudiksvall,2013,36829
2184,Hudiksvall,2014,36924
2184,Hudiksvall,2015,36975
2184,Hudiksvall,2016,37299
2184,Hudiksvall,2017,37401
2184,Hudiksvall,2018,37430
2184,Hudiksvall,2019,37607
2184,Hudiksvall,2020,37531
2260,Ånge,1968,15743
2260,Ånge,1969,15306
2260,Ånge,1970,14984
2260,Ånge,1971,14799
2260,Ånge,1972,14648
2260,Ånge,1973,14350
2260,Ånge,1974,14092
2260,Ånge,1975,13908
2260,Ånge,1976,13806
2260,Ånge,1977,13580
2260,Ånge,1978,13503
2260,Ånge,1979,13452
2260,Ånge,1980,13349
2260,Ånge,1981,13279
2260,Ånge,1982,13223
2260,Ånge,1983,13182
2260,Ånge,1984,13134
2260,Ånge,1985,13001
2260,Ånge,1986,12873
2260,Ånge,1987,12760
2260,Ånge,1988,12653
2260,Ånge,1989,12536
2260,Ånge,1990,12587
2260,Ånge,1991,12576
2260,Ånge,1992,12437
2260,Ånge,1993,12418
2260,Ånge,1994,12316
2260,Ånge,1995,12038
2260,Ånge,1996,11838
2260,Ånge,1997,11729
2260,Ånge,1998,11497
2260,Ånge,1999,11368
2260,Ånge,2000,11234
2260,Ånge,2001,10997
2260,Ånge,2002,10948
2260,Ånge,2003,10897
2260,Ånge,2004,10821
2260,Ånge,2005,10692
2260,Ånge,2006,10604
2260,Ånge,2007,10442
2260,Ånge,2008,10323
2260,Ånge,2009,10148
2260,Ånge,2010,10053
2260,Ånge,2011,9839
2260,Ånge,2012,9639
2260,Ånge,2013,9548
2260,Ånge,2014,9484
2260,Ånge,2015,9493
2260,Ånge,2016,9495
2260,Ånge,2017,9480
2260,Ånge,2018,9411
2260,Ånge,2019,9316
2260,Ånge,2020,9226
2262,Timrå,1968,17626
2262,Timrå,1969,17533
2262,Timrå,1970,17797
2262,Timrå,1971,18155
2262,Timrå,1972,18388
2262,Timrå,1973,18245
2262,Timrå,1974,18404
2262,Timrå,1975,18603
2262,Timrå,1976,18784
2262,Timrå,1977,18884
2262,Timrå,1978,18904
2262,Timrå,1979,18925
2262,Timrå,1980,18872
2262,Timrå,1981,18804
2262,Timrå,1982,18600
2262,Timrå,1983,18467
2262,Timrå,1984,18405
2262,Timrå,1985,18279
2262,Timrå,1986,18269
2262,Timrå,1987,18374
2262,Timrå,1988,18392
2262,Timrå,1989,18553
2262,Timrå,1990,18540
2262,Timrå,1991,18651
2262,Timrå,1992,18755
2262,Timrå,1993,18824
2262,Timrå,1994,18935
2262,Timrå,1995,18764
2262,Timrå,1996,18590
2262,Timrå,1997,18377
2262,Timrå,1998,18254
2262,Timrå,1999,18059
2262,Timrå,2000,17988
2262,Timrå,2001,17790
2262,Timrå,2002,17784
2262,Timrå,2003,17854
2262,Timrå,2004,17859
2262,Timrå,2005,17747
2262,Timrå,2006,17870
2262,Timrå,2007,17884
2262,Timrå,2008,17980
2262,Timrå,2009,17902
2262,Timrå,2010,17990
2262,Timrå,2011,18026
2262,Timrå,2012,17997
2262,Timrå,2013,18062
2262,Timrå,2014,18025
2262,Timrå,2015,17987
2262,Timrå,2016,17992
2262,Timrå,2017,18030
2262,Timrå,2018,18060
2262,Timrå,2019,17979
2262,Timrå,2020,17963
2280,Härnösand,1968,26962
2280,Härnösand,1969,26918
2280,Härnösand,1970,26953
2280,Härnösand,1971,27177
2280,Härnösand,1972,27253
2280,Härnösand,1973,27191
2280,Härnösand,1974,27149
2280,Härnösand,1975,27051
2280,Härnösand,1976,27040
2280,Härnösand,1977,27245
2280,Härnösand,1978,27360
2280,Härnösand,1979,27616
2280,Härnösand,1980,27756
2280,Härnösand,1981,27732
2280,Härnösand,1982,27759
2280,Härnösand,1983,27708
2280,Härnösand,1984,27556
2280,Härnösand,1985,27338
2280,Härnösand,1986,27287
2280,Härnösand,1987,27252
2280,Härnösand,1988,27248
2280,Härnösand,1989,27204
2280,Härnösand,1990,27446
2280,Härnösand,1991,27512
2280,Härnösand,1992,27531
2280,Härnösand,1993,27479
2280,Härnösand,1994,27567
2280,Härnösand,1995,27326
2280,Härnösand,1996,27146
2280,Härnösand,1997,26790
2280,Härnösand,1998,26365
2280,Härnösand,1999,25950
2280,Härnösand,2000,25493
2280,Härnösand,2001,25227
2280,Härnösand,2002,25193
2280,Härnösand,2003,25272
2280,Härnösand,2004,25273
2280,Härnösand,2005,25227
2280,Härnösand,2006,25080
2280,Härnösand,2007,24922
2280,Härnösand,2008,24716
2280,Härnösand,2009,24675
2280,Härnösand,2010,24611
2280,Härnösand,2011,24541
2280,Härnösand,2012,24398
2280,Härnösand,2013,24509
2280,Härnösand,2014,24755
2280,Härnösand,2015,25066
2280,Härnösand,2016,25269
2280,Härnösand,2017,25190
2280,Härnösand,2018,25120
2280,Härnösand,2019,25183
2280,Härnösand,2020,25114
2281,Sundsvall,1968,89880
2281,Sundsvall,1969,89866
2281,Sundsvall,1970,90795
2281,Sundsvall,1971,91298
2281,Sundsvall,1972,91638
2281,Sundsvall,1973,92483
2281,Sundsvall,1974,93368
2281,Sundsvall,1975,93992
2281,Sundsvall,1976,94148
2281,Sundsvall,1977,94336
2281,Sundsvall,1978,94375
2281,Sundsvall,1979,94358
2281,Sundsvall,1980,94742
2281,Sundsvall,1981,94768
2281,Sundsvall,1982,94360
2281,Sundsvall,1983,93947
2281,Sundsvall,1984,93569
2281,Sundsvall,1985,93181
2281,Sundsvall,1986,92795
2281,Sundsvall,1987,92721
2281,Sundsvall,1988,92983
2281,Sundsvall,1989,93404
2281,Sundsvall,1990,93808
2281,Sundsvall,1991,94124
2281,Sundsvall,1992,94329
2281,Sundsvall,1993,94542
2281,Sundsvall,1994,94815
2281,Sundsvall,1995,94531
2281,Sundsvall,1996,94440
2281,Sundsvall,1997,94328
2281,Sundsvall,1998,93923
2281,Sundsvall,1999,93486
2281,Sundsvall,2000,93126
2281,Sundsvall,2001,93125
2281,Sundsvall,2002,93252
2281,Sundsvall,2003,93307
2281,Sundsvall,2004,93707
2281,Sundsvall,2005,94044
2281,Sundsvall,2006,94516
2281,Sundsvall,2007,94575
2281,Sundsvall,2008,94955
2281,Sundsvall,2009,95533
2281,Sundsvall,2010,95732
2281,Sundsvall,2011,96113
2281,Sundsvall,2012,96687
2281,Sundsvall,2013,96978
2281,Sundsvall,2014,97338
2281,Sundsvall,2015,97633
2281,Sundsvall,2016,98325
2281,Sundsvall,2017,98810
2281,Sundsvall,2018,98850
2281,Sundsvall,2019,99449
2281,Sundsvall,2020,99439
2282,Kramfors,1968,29928
2282,Kramfors,1969,29387
2282,Kramfors,1970,29005
2282,Kramfors,1971,28831
2282,Kramfors,1972,28699
2282,Kramfors,1973,28361
2282,Kramfors,1974,28178
2282,Kramfors,1975,27892
2282,Kramfors,1976,27572
2282,Kramfors,1977,27423
2282,Kramfors,1978,27091
2282,Kramfors,1979,26746
2282,Kramfors,1980,26611
2282,Kramfors,1981,26256
2282,Kramfors,1982,26109
2282,Kramfors,1983,25828
2282,Kramfors,1984,25501
2282,Kramfors,1985,25223
2282,Kramfors,1986,24929
2282,Kramfors,1987,24793
2282,Kramfors,1988,24607
2282,Kramfors,1989,24571
2282,Kramfors,1990,24555
2282,Kramfors,1991,24335
2282,Kramfors,1992,24083
2282,Kramfors,1993,24060
2282,Kramfors,1994,23765
2282,Kramfors,1995,23449
2282,Kramfors,1996,23084
2282,Kramfors,1997,22730
2282,Kramfors,1998,22333
2282,Kramfors,1999,21869
2282,Kramfors,2000,21382
2282,Kramfors,2001,20951
2282,Kramfors,2002,20711
2282,Kramfors,2003,20508
2282,Kramfors,2004,20383
2282,Kramfors,2005,20107
2282,Kramfors,2006,19816
2282,Kramfors,2007,19663
2282,Kramfors,2008,19473
2282,Kramfors,2009,19214
2282,Kramfors,2010,18911
2282,Kramfors,2011,18742
2282,Kramfors,2012,18516
2282,Kramfors,2013,18450
2282,Kramfors,2014,18435
2282,Kramfors,2015,18359
2282,Kramfors,2016,18681
2282,Kramfors,2017,18610
2282,Kramfors,2018,18423
2282,Kramfors,2019,18282
2282,Kramfors,2020,18133
2283,Sollefteå,1968,28782
2283,Sollefteå,1969,27989
2283,Sollefteå,1970,27495
2283,Sollefteå,1971,27207
2283,Sollefteå,1972,27036
2283,Sollefteå,1973,26575
2283,Sollefteå,1974,26265
2283,Sollefteå,1975,26210
2283,Sollefteå,1976,26147
2283,Sollefteå,1977,26088
2283,Sollefteå,1978,26125
2283,Sollefteå,1979,26133
2283,Sollefteå,1980,26053
2283,Sollefteå,1981,25931
2283,Sollefteå,1982,25752
2283,Sollefteå,1983,25566
2283,Sollefteå,1984,25515
2283,Sollefteå,1985,25401
2283,Sollefteå,1986,25305
2283,Sollefteå,1987,25184
2283,Sollefteå,1988,25114
2283,Sollefteå,1989,24965
2283,Sollefteå,1990,24840
2283,Sollefteå,1991,24758
2283,Sollefteå,1992,24556
2283,Sollefteå,1993,24412
2283,Sollefteå,1994,24234
2283,Sollefteå,1995,23936
2283,Sollefteå,1996,23747
2283,Sollefteå,1997,23285
2283,Sollefteå,1998,22854
2283,Sollefteå,1999,22400
2283,Sollefteå,2000,21978
2283,Sollefteå,2001,21624
2283,Sollefteå,2002,21384
2283,Sollefteå,2003,21317
2283,Sollefteå,2004,21207
2283,Sollefteå,2005,20976
2283,Sollefteå,2006,20849
2283,Sollefteå,2007,20679
2283,Sollefteå,2008,20538
2283,Sollefteå,2009,20442
2283,Sollefteå,2010,20255
2283,Sollefteå,2011,19964
2283,Sollefteå,2012,19736
2283,Sollefteå,2013,19623
2283,Sollefteå,2014,19776
2283,Sollefteå,2015,19783
2283,Sollefteå,2016,19846
2283,Sollefteå,2017,19709
2283,Sollefteå,2018,19500
2283,Sollefteå,2019,19140
2283,Sollefteå,2020,18872
2284,Örnsköldsvik,1968,60595
2284,Örnsköldsvik,1969,60360
2284,Örnsköldsvik,1970,60374
2284,Örnsköldsvik,1971,60215
2284,Örnsköldsvik,1972,59958
2284,Örnsköldsvik,1973,60068
2284,Örnsköldsvik,1974,60152
2284,Örnsköldsvik,1975,60378
2284,Örnsköldsvik,1976,60740
2284,Örnsköldsvik,1977,60801
2284,Örnsköldsvik,1978,60752
2284,Örnsköldsvik,1979,60665
2284,Örnsköldsvik,1980,60552
2284,Örnsköldsvik,1981,60345
2284,Örnsköldsvik,1982,60235
2284,Örnsköldsvik,1983,60105
2284,Örnsköldsvik,1984,59918
2284,Örnsköldsvik,1985,59891
2284,Örnsköldsvik,1986,59631
2284,Örnsköldsvik,1987,59248
2284,Örnsköldsvik,1988,58967
2284,Örnsköldsvik,1989,59255
2284,Örnsköldsvik,1990,59379
2284,Örnsköldsvik,1991,59324
2284,Örnsköldsvik,1992,59138
2284,Örnsköldsvik,1993,58832
2284,Örnsköldsvik,1994,58663
2284,Örnsköldsvik,1995,58246
2284,Örnsköldsvik,1996,57742
2284,Örnsköldsvik,1997,57115
2284,Örnsköldsvik,1998,56658
2284,Örnsköldsvik,1999,56167
2284,Örnsköldsvik,2000,55702
2284,Örnsköldsvik,2001,55364
2284,Örnsköldsvik,2002,55047
2284,Örnsköldsvik,2003,54950
2284,Örnsköldsvik,2004,54945
2284,Örnsköldsvik,2005,54943
2284,Örnsköldsvik,2006,55243
2284,Örnsköldsvik,2007,55284
2284,Örnsköldsvik,2008,55387
2284,Örnsköldsvik,2009,55128
2284,Örnsköldsvik,2010,55073
2284,Örnsköldsvik,2011,54930
2284,Örnsköldsvik,2012,55008
2284,Örnsköldsvik,2013,54986
2284,Örnsköldsvik,2014,55248
2284,Örnsköldsvik,2015,55576
2284,Örnsköldsvik,2016,55964
2284,Örnsköldsvik,2017,56139
2284,Örnsköldsvik,2018,56089
2284,Örnsköldsvik,2019,55998
2284,Örnsköldsvik,2020,55807
2303,Ragunda,1968,9075
2303,Ragunda,1969,8757
2303,Ragunda,1970,8473
2303,Ragunda,1971,8322
2303,Ragunda,1972,8246
2303,Ragunda,1973,8125
2303,Ragunda,1974,7932
2303,Ragunda,1975,7826
2303,Ragunda,1976,7767
2303,Ragunda,1977,7712
2303,Ragunda,1978,7645
2303,Ragunda,1979,7609
2303,Ragunda,1980,7571
2303,Ragunda,1981,7489
2303,Ragunda,1982,7522
2303,Ragunda,1983,7493
2303,Ragunda,1984,7432
2303,Ragunda,1985,7336
2303,Ragunda,1986,7206
2303,Ragunda,1987,7109
2303,Ragunda,1988,7077
2303,Ragunda,1989,7119
2303,Ragunda,1990,7078
2303,Ragunda,1991,6983
2303,Ragunda,1992,6872
2303,Ragunda,1993,6861
2303,Ragunda,1994,6829
2303,Ragunda,1995,6748
2303,Ragunda,1996,6667
2303,Ragunda,1997,6598
2303,Ragunda,1998,6540
2303,Ragunda,1999,6489
2303,Ragunda,2000,6313
2303,Ragunda,2001,6148
2303,Ragunda,2002,6079
2303,Ragunda,2003,5948
2303,Ragunda,2004,5894
2303,Ragunda,2005,5796
2303,Ragunda,2006,5806
2303,Ragunda,2007,5747
2303,Ragunda,2008,5681
2303,Ragunda,2009,5609
2303,Ragunda,2010,5590
2303,Ragunda,2011,5501
2303,Ragunda,2012,5466
2303,Ragunda,2013,5458
2303,Ragunda,2014,5440
2303,Ragunda,2015,5387
2303,Ragunda,2016,5415
2303,Ragunda,2017,5444
2303,Ragunda,2018,5343
2303,Ragunda,2019,5284
2303,Ragunda,2020,5208
2305,Bräcke,1968,10389
2305,Bräcke,1969,10076
2305,Bräcke,1970,9938
2305,Bräcke,1971,9860
2305,Bräcke,1972,9762
2305,Bräcke,1973,9691
2305,Bräcke,1974,9616
2305,Bräcke,1975,9503
2305,Bräcke,1976,9415
2305,Bräcke,1977,9303
2305,Bräcke,1978,9276
2305,Bräcke,1979,9229
2305,Bräcke,1980,9224
2305,Bräcke,1981,9181
2305,Bräcke,1982,9113
2305,Bräcke,1983,9021
2305,Bräcke,1984,8944
2305,Bräcke,1985,8794
2305,Bräcke,1986,8701
2305,Bräcke,1987,8578
2305,Bräcke,1988,8664
2305,Bräcke,1989,8612
2305,Bräcke,1990,8739
2305,Bräcke,1991,8668
2305,Bräcke,1992,8559
2305,Bräcke,1993,8593
2305,Bräcke,1994,8495
2305,Bräcke,1995,8333
2305,Bräcke,1996,8186
2305,Bräcke,1997,7990
2305,Bräcke,1998,7864
2305,Bräcke,1999,7744
2305,Bräcke,2000,7577
2305,Bräcke,2001,7400
2305,Bräcke,2002,7406
2305,Bräcke,2003,7359
2305,Bräcke,2004,7282
2305,Bräcke,2005,7192
2305,Bräcke,2006,7202
2305,Bräcke,2007,7109
2305,Bräcke,2008,7009
2305,Bräcke,2009,6865
2305,Bräcke,2010,6885
2305,Bräcke,2011,6750
2305,Bräcke,2012,6655
2305,Bräcke,2013,6559
2305,Bräcke,2014,6463
2305,Bräcke,2015,6455
2305,Bräcke,2016,6492
2305,Bräcke,2017,6501
2305,Bräcke,2018,6376
2305,Bräcke,2019,6298
2305,Bräcke,2020,6181
2309,Krokom,1968,13708
2309,Krokom,1969,13253
2309,Krokom,1970,12921
2309,Krokom,1971,12992
2309,Krokom,1972,13085
2309,Krokom,1973,13177
2309,Krokom,1974,13103
