Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2017/18

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Bromölla;1272;Skåne län;12;Samtliga;Flickor;71;84,5;83,1;83,1;83,1;15,5;
Bromölla;1272;Skåne län;12;Kommunal;Flickor;71;84,5;83,1;83,1;83,1;15,5;
Bräcke;2305;Jämtlands län;23;Samtliga;Flickor;30;83,3;80,0;80,0;76,7;..;
Bräcke;2305;Jämtlands län;23;Kommunal;Flickor;30;83,3;80,0;80,0;76,7;..;
Burlöv;1231;Skåne län;12;Samtliga;Flickor;78;82,1;80,8;74,4;74,4;17,9;
Burlöv;1231;Skåne län;12;Kommunal;Flickor;78;82,1;80,8;74,4;74,4;17,9;
Båstad;1278;Skåne län;12;Samtliga;Flickor;59;91,5;89,8;86,4;86,4;..;
Båstad;1278;Skåne län;12;Kommunal;Flickor;59;91,5;89,8;86,4;86,4;..;
Dals-Ed;1438;Västra Götalands län;14;Samtliga;Flickor;29;79,3;79,3;79,3;79,3;..;
Dals-Ed;1438;Västra Götalands län;14;Kommunal;Flickor;29;79,3;79,3;79,3;79,3;..;
Danderyd;0162;Stockholms län;01;Samtliga;Flickor;237;96,2;95,3;94,5;94,1;..;
Danderyd;0162;Stockholms län;01;Kommunal;Flickor;149;96,0;95,3;94,0;94,0;..;
Danderyd;0162;Stockholms län;01;Enskild;Flickor;88;~100;~100;~100;94,3;..;
Degerfors;1862;Örebro län;18;Samtliga;Flickor;57;84,2;82,5;82,5;80,7;..;
Degerfors;1862;Örebro län;18;Kommunal;Flickor;57;84,2;82,5;82,5;80,7;..;
Dorotea;2425;Västerbottens län;24;Samtliga;Flickor;13;~100;~100;~100;~100;..;
Dorotea;2425;Västerbottens län;24;Kommunal;Flickor;13;~100;~100;~100;~100;..;
Eda;1730;Värmlands län;17;Samtliga;Flickor;36;86,1;83,3;80,6;77,8;..;
Eda;1730;Värmlands län;17;Kommunal;Flickor;36;86,1;83,3;80,6;77,8;..;
Ekerö;0125;Stockholms län;01;Samtliga;Flickor;189;92,6;91,5;91,0;91,5;7,4;
Ekerö;0125;Stockholms län;01;Kommunal;Flickor;168;91,7;90,5;89,9;90,5;8,3;
Ekerö;0125;Stockholms län;01;Enskild;Flickor;21;100,0;100,0;100,0;100,0;.;
Eksjö;0686;Jönköpings län;06;Samtliga;Flickor;98;79,6;79,6;78,6;77,6;20,4;
Eksjö;0686;Jönköpings län;06;Kommunal;Flickor;94;83,0;83,0;81,9;80,9;17,0;
Eksjö;0686;Jönköpings län;06;Enskild;Flickor;..;.;.;.;.;..;
Emmaboda;0862;Kalmar län;08;Samtliga;Flickor;49;77,6;77,6;71,4;73,5;22,4;
Emmaboda;0862;Kalmar län;08;Kommunal;Flickor;49;77,6;77,6;71,4;73,5;22,4;
Enköping;0381;Uppsala län;03;Samtliga;Flickor;237;89,9;88,2;86,1;82,7;10,1;
Enköping;0381;Uppsala län;03;Kommunal;Flickor;147;87,8;86,4;83,7;78,2;12,2;
Enköping;0381;Uppsala län;03;Enskild;Flickor;90;93,3;91,1;90,0;90,0;..;
Eskilstuna;0484;Södermanlands län;04;Samtliga;Flickor;562;85,9;85,4;84,0;83,3;14,1;
Eskilstuna;0484;Södermanlands län;04;Kommunal;Flickor;430;82,6;82,1;81,2;79,5;17,4;
Eskilstuna;0484;Södermanlands län;04;Enskild;Flickor;132;~100;96,2;93,2;95,5;..;
Eslöv;1285;Skåne län;12;Samtliga;Flickor;189;86,2;85,2;84,1;83,6;13,8;
Eslöv;1285;Skåne län;12;Kommunal;Flickor;189;86,2;85,2;84,1;83,6;13,8;
Essunga;1445;Västra Götalands län;14;Samtliga;Flickor;36;~100;~100;~100;~100;..;
Essunga;1445;Västra Götalands län;14;Kommunal;Flickor;36;~100;~100;~100;~100;..;
Fagersta;1982;Västmanlands län;19;Samtliga;Flickor;84;75,0;75,0;73,8;72,6;25,0;
Fagersta;1982;Västmanlands län;19;Kommunal;Flickor;72;76,4;76,4;75,0;73,6;23,6;
Fagersta;1982;Västmanlands län;19;Enskild;Flickor;..;..;..;..;..;..;
Falkenberg;1382;Hallands län;13;Samtliga;Flickor;226;85,4;84,5;83,2;84,1;14,6;
Falkenberg;1382;Hallands län;13;Kommunal;Flickor;197;83,8;83,2;81,7;83,2;16,2;
Falkenberg;1382;Hallands län;13;Enskild;Flickor;29;~100;~100;~100;~100;..;
Falköping;1499;Västra Götalands län;14;Samtliga;Flickor;203;80,8;78,8;75,9;75,9;19,2;
Falköping;1499;Västra Götalands län;14;Kommunal;Flickor;193;80,8;78,8;76,7;75,6;19,2;
Falköping;1499;Västra Götalands län;14;Enskild;Flickor;10;..;..;..;..;..;
Falun;2080;Dalarnas län;20;Samtliga;Flickor;313;88,8;87,9;87,5;86,9;11,2;
Falun;2080;Dalarnas län;20;Kommunal;Flickor;212;87,3;86,3;85,8;84,9;12,7;
Falun;2080;Dalarnas län;20;Enskild;Flickor;101;92,1;91,1;91,1;91,1;..;
Filipstad;1782;Värmlands län;17;Samtliga;Flickor;52;88,5;88,5;84,6;86,5;..;
Filipstad;1782;Värmlands län;17;Kommunal;Flickor;52;88,5;88,5;84,6;86,5;..;
Finspång;0562;Östergötlands län;05;Samtliga;Flickor;113;85,8;85,0;85,0;85,0;14,2;
Finspång;0562;Östergötlands län;05;Kommunal;Flickor;113;85,8;85,0;85,0;85,0;14,2;
Flen;0482;Södermanlands län;04;Samtliga;Flickor;77;80,5;80,5;79,2;79,2;19,5;
Flen;0482;Södermanlands län;04;Kommunal;Flickor;55;78,2;78,2;76,4;78,2;21,8;
Flen;0482;Södermanlands län;04;Enskild;Flickor;22;~100;~100;~100;~100;..;
Forshaga;1763;Värmlands län;17;Samtliga;Flickor;78;88,5;87,2;82,1;87,2;..;
Forshaga;1763;Värmlands län;17;Kommunal;Flickor;78;88,5;87,2;82,1;87,2;..;
Färgelanda;1439;Västra Götalands län;14;Samtliga;Flickor;32;78,1;78,1;78,1;78,1;..;
Färgelanda;1439;Västra Götalands län;14;Kommunal;Flickor;32;78,1;78,1;78,1;78,1;..;
Gagnef;2026;Dalarnas län;20;Samtliga;Flickor;48;87,5;81,3;81,3;79,2;..;
Gagnef;2026;Dalarnas län;20;Kommunal;Flickor;48;87,5;81,3;81,3;79,2;..;
Gislaved;0662;Jönköpings län;06;Samtliga;Flickor;183;79,2;77,6;74,9;76,5;20,8;
Gislaved;0662;Jönköpings län;06;Kommunal;Flickor;179;78,8;77,1;74,3;76,0;21,2;
Gislaved;0662;Jönköpings län;06;Enskild;Flickor;..;..;..;..;..;.;
Gnesta;0461;Södermanlands län;04;Samtliga;Flickor;66;83,3;80,3;80,3;80,3;16,7;
Gnesta;0461;Södermanlands län;04;Kommunal;Flickor;59;83,1;79,7;79,7;79,7;16,9;
Gnesta;0461;Södermanlands län;04;Enskild;Flickor;..;..;..;..;..;..;
Gnosjö;0617;Jönköpings län;06;Samtliga;Flickor;67;76,1;76,1;76,1;74,6;23,9;
Gnosjö;0617;Jönköpings län;06;Kommunal;Flickor;67;76,1;76,1;76,1;74,6;23,9;
Gotland;0980;Gotlands län;09;Samtliga;Flickor;293;88,1;87,7;87,7;86,7;11,9;
Gotland;0980;Gotlands län;09;Kommunal;Flickor;257;87,5;87,5;87,5;86,4;12,5;
Gotland;0980;Gotlands län;09;Enskild;Flickor;36;~100;~100;~100;~100;..;
Grums;1764;Värmlands län;17;Samtliga;Flickor;32;78,1;78,1;78,1;78,1;..;
Grums;1764;Värmlands län;17;Kommunal;Flickor;32;78,1;78,1;78,1;78,1;..;
Grästorp;1444;Västra Götalands län;14;Samtliga;Flickor;18;~100;~100;~100;~100;..;
Grästorp;1444;Västra Götalands län;14;Kommunal;Flickor;18;~100;~100;~100;~100;..;
Gullspång;1447;Västra Götalands län;14;Samtliga;Flickor;31;71,0;71,0;71,0;71,0;..;
Gullspång;1447;Västra Götalands län;14;Kommunal;Flickor;31;71,0;71,0;71,0;71,0;..;
Gällivare;2523;Norrbottens län;25;Samtliga;Flickor;73;89,0;89,0;87,7;89,0;..;
Gällivare;2523;Norrbottens län;25;Kommunal;Flickor;60;86,7;86,7;85,0;86,7;..;
Gällivare;2523;Norrbottens län;25;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Gävle;2180;Gävleborgs län;21;Samtliga;Flickor;543;85,3;84,0;82,0;79,7;14,7;
Gävle;2180;Gävleborgs län;21;Kommunal;Flickor;374;82,4;81,3;78,9;79,1;17,6;
Gävle;2180;Gävleborgs län;21;Enskild;Flickor;169;91,7;89,9;88,8;81,1;8,3;
Göteborg;1480;Västra Götalands län;14;Samtliga;Flickor;2 661;83,4;82,6;81,2;80,6;16,6;
Göteborg;1480;Västra Götalands län;14;Kommunal;Flickor;1 718;78,9;77,9;76,5;75,6;21,1;
Göteborg;1480;Västra Götalands län;14;Enskild;Flickor;943;91,8;91,5;90,0;89,8;8,2;
Götene;1471;Västra Götalands län;14;Samtliga;Flickor;70;90,0;90,0;88,6;87,1;..;
Götene;1471;Västra Götalands län;14;Kommunal;Flickor;70;90,0;90,0;88,6;87,1;..;
Habo;0643;Jönköpings län;06;Samtliga;Flickor;57;87,7;87,7;87,7;86,0;..;
Habo;0643;Jönköpings län;06;Kommunal;Flickor;57;87,7;87,7;87,7;86,0;..;
Hagfors;1783;Värmlands län;17;Samtliga;Flickor;54;90,7;90,7;88,9;87,0;..;
Hagfors;1783;Värmlands län;17;Kommunal;Flickor;54;90,7;90,7;88,9;87,0;..;
Hallsberg;1861;Örebro län;18;Samtliga;Flickor;77;77,9;75,3;74,0;70,1;22,1;
Hallsberg;1861;Örebro län;18;Kommunal;Flickor;77;77,9;75,3;74,0;70,1;22,1;
Hallstahammar;1961;Västmanlands län;19;Samtliga;Flickor;75;86,7;86,7;82,7;78,7;13,3;
Hallstahammar;1961;Västmanlands län;19;Kommunal;Flickor;75;86,7;86,7;82,7;78,7;13,3;
Halmstad;1380;Hallands län;13;Samtliga;Flickor;497;86,5;85,7;84,9;83,7;13,5;
Halmstad;1380;Hallands län;13;Kommunal;Flickor;411;85,2;84,4;83,5;82,2;14,8;
Halmstad;1380;Hallands län;13;Enskild;Flickor;86;93,0;91,9;91,9;90,7;..;
Hammarö;1761;Värmlands län;17;Samtliga;Flickor;94;~100;~100;~100;~100;..;
Hammarö;1761;Värmlands län;17;Kommunal;Flickor;94;~100;~100;~100;~100;..;
Haninge;0136;Stockholms län;01;Samtliga;Flickor;432;86,3;84,0;81,7;80,8;13,7;
Haninge;0136;Stockholms län;01;Kommunal;Flickor;347;85,3;82,4;80,1;79,8;14,7;
Haninge;0136;Stockholms län;01;Enskild;Flickor;85;90,6;90,6;88,2;84,7;..;
Haparanda;2583;Norrbottens län;25;Samtliga;Flickor;57;84,2;84,2;84,2;84,2;..;
Haparanda;2583;Norrbottens län;25;Kommunal;Flickor;57;84,2;84,2;84,2;84,2;..;
Heby;0331;Uppsala län;03;Samtliga;Flickor;67;91,0;89,6;89,6;83,6;..;
Heby;0331;Uppsala län;03;Kommunal;Flickor;67;91,0;89,6;89,6;83,6;..;
Hedemora;2083;Dalarnas län;20;Samtliga;Flickor;95;84,2;84,2;78,9;80,0;15,8;
Hedemora;2083;Dalarnas län;20;Kommunal;Flickor;70;80,0;80,0;72,9;77,1;20,0;
Hedemora;2083;Dalarnas län;20;Enskild;Flickor;25;~100;~100;~100;~100;..;
Helsingborg;1283;Skåne län;12;Samtliga;Flickor;770;88,0;87,5;86,5;85,6;12,0;
Helsingborg;1283;Skåne län;12;Kommunal;Flickor;527;86,6;86,0;84,8;83,4;13,4;
Helsingborg;1283;Skåne län;12;Enskild;Flickor;243;90,9;90,5;90,1;90,1;9,1;
Herrljunga;1466;Västra Götalands län;14;Samtliga;Flickor;57;80,7;80,7;80,7;80,7;19,3;
Herrljunga;1466;Västra Götalands län;14;Kommunal;Flickor;57;80,7;80,7;80,7;80,7;19,3;
Hjo;1497;Västra Götalands län;14;Samtliga;Flickor;48;79,2;79,2;79,2;75,0;20,8;
Hjo;1497;Västra Götalands län;14;Kommunal;Flickor;48;79,2;79,2;79,2;75,0;20,8;
Hofors;2104;Gävleborgs län;21;Samtliga;Flickor;32;~100;~100;~100;84,4;..;
Hofors;2104;Gävleborgs län;21;Kommunal;Flickor;32;~100;~100;~100;84,4;..;
Huddinge;0126;Stockholms län;01;Samtliga;Flickor;601;91,3;91,2;89,9;90,0;8,7;
Huddinge;0126;Stockholms län;01;Kommunal;Flickor;480;89,8;89,6;88,1;88,1;10,2;
Huddinge;0126;Stockholms län;01;Enskild;Flickor;121;~100;~100;~100;~100;..;
Hudiksvall;2184;Gävleborgs län;21;Samtliga;Flickor;243;84,4;84,4;84,0;82,3;15,6;
Hudiksvall;2184;Gävleborgs län;21;Kommunal;Flickor;206;84,5;84,5;84,0;82,0;15,5;
Hudiksvall;2184;Gävleborgs län;21;Enskild;Flickor;37;83,8;83,8;83,8;83,8;..;
Hultsfred;0860;Kalmar län;08;Samtliga;Flickor;83;74,7;74,7;72,3;73,5;25,3;
Hultsfred;0860;Kalmar län;08;Kommunal;Flickor;72;70,8;70,8;68,1;70,8;29,2;
Hultsfred;0860;Kalmar län;08;Enskild;Flickor;11;100,0;100,0;100,0;~100;.;
Hylte;1315;Hallands län;13;Samtliga;Flickor;74;79,7;75,7;75,7;74,3;20,3;
Hylte;1315;Hallands län;13;Kommunal;Flickor;70;78,6;74,3;74,3;72,9;21,4;
Hylte;1315;Hallands län;13;Enskild;Flickor;..;..;..;..;..;.;
Håbo;0305;Uppsala län;03;Samtliga;Flickor;134;89,6;88,1;86,6;85,8;10,4;
Håbo;0305;Uppsala län;03;Kommunal;Flickor;108;88,0;86,1;84,3;84,3;12,0;
Håbo;0305;Uppsala län;03;Enskild;Flickor;26;~100;~100;~100;~100;..;
Hällefors;1863;Örebro län;18;Samtliga;Flickor;34;85,3;85,3;85,3;85,3;..;
Hällefors;1863;Örebro län;18;Kommunal;Flickor;34;85,3;85,3;85,3;85,3;..;
Härjedalen;2361;Jämtlands län;23;Samtliga;Flickor;53;90,6;90,6;90,6;90,6;..;
Härjedalen;2361;Jämtlands län;23;Kommunal;Flickor;53;90,6;90,6;90,6;90,6;..;
Härnösand;2280;Västernorrlands län;22;Samtliga;Flickor;157;85,4;84,7;82,2;80,3;14,6;
Härnösand;2280;Västernorrlands län;22;Kommunal;Flickor;153;85,0;84,3;81,7;79,7;15,0;
Härnösand;2280;Västernorrlands län;22;Enskild;Flickor;..;..;..;..;..;.;
Härryda;1401;Västra Götalands län;14;Samtliga;Flickor;225;92,9;92,0;91,1;90,7;7,1;
Härryda;1401;Västra Götalands län;14;Kommunal;Flickor;187;92,5;91,4;90,4;89,8;7,5;
Härryda;1401;Västra Götalands län;14;Enskild;Flickor;38;~100;~100;~100;~100;..;
Hässleholm;1293;Skåne län;12;Samtliga;Flickor;322;78,9;78,6;78,3;76,7;21,1;
Hässleholm;1293;Skåne län;12;Kommunal;Flickor;274;77,0;76,6;76,3;74,5;23,0;
Hässleholm;1293;Skåne län;12;Enskild;Flickor;48;89,6;89,6;89,6;89,6;..;
Höganäs;1284;Skåne län;12;Samtliga;Flickor;142;95,8;95,8;95,8;93,7;..;
Höganäs;1284;Skåne län;12;Kommunal;Flickor;132;96,2;96,2;96,2;93,9;..;
Höganäs;1284;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Högsby;0821;Kalmar län;08;Samtliga;Flickor;28;71,4;71,4;71,4;71,4;..;
Högsby;0821;Kalmar län;08;Kommunal;Flickor;28;71,4;71,4;71,4;71,4;..;
Hörby;1266;Skåne län;12;Samtliga;Flickor;93;90,3;88,2;82,8;86,0;..;
Hörby;1266;Skåne län;12;Kommunal;Flickor;80;88,8;86,3;80,0;83,8;..;
Hörby;1266;Skåne län;12;Enskild;Flickor;13;100,0;100,0;100,0;100,0;.;
Höör;1267;Skåne län;12;Samtliga;Flickor;75;86,7;86,7;86,7;85,3;13,3;
Höör;1267;Skåne län;12;Kommunal;Flickor;66;87,9;87,9;87,9;87,9;..;
Höör;1267;Skåne län;12;Enskild;Flickor;..;..;..;..;..;..;
Jokkmokk;2510;Norrbottens län;25;Samtliga;Flickor;24;~100;~100;~100;79,2;..;
Jokkmokk;2510;Norrbottens län;25;Kommunal;Flickor;21;~100;~100;~100;~100;..;
Jokkmokk;2510;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;..;
Järfälla;0123;Stockholms län;01;Samtliga;Flickor;394;87,8;87,1;86,5;83,8;12,2;
Järfälla;0123;Stockholms län;01;Kommunal;Flickor;312;84,9;84,0;83,3;80,1;15,1;
Järfälla;0123;Stockholms län;01;Enskild;Flickor;82;~100;~100;~100;~100;..;
Jönköping;0680;Jönköpings län;06;Samtliga;Flickor;721;88,6;88,2;86,8;86,0;11,4;
Jönköping;0680;Jönköpings län;06;Kommunal;Flickor;567;88,4;88,2;86,8;86,1;11,6;
Jönköping;0680;Jönköpings län;06;Enskild;Flickor;154;89,6;88,3;87,0;85,7;10,4;
Kalix;2514;Norrbottens län;25;Samtliga;Flickor;68;86,8;86,8;86,8;85,3;..;
Kalix;2514;Norrbottens län;25;Kommunal;Flickor;65;86,2;86,2;86,2;84,6;..;
Kalix;2514;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Kalmar;0880;Kalmar län;08;Samtliga;Flickor;368;89,4;88,6;87,5;87,5;10,6;
Kalmar;0880;Kalmar län;08;Kommunal;Flickor;288;89,9;88,9;87,5;87,8;10,1;
Kalmar;0880;Kalmar län;08;Enskild;Flickor;80;87,5;87,5;87,5;86,3;12,5;
Karlsborg;1446;Västra Götalands län;14;Samtliga;Flickor;34;~100;~100;~100;~100;..;
Karlsborg;1446;Västra Götalands län;14;Kommunal;Flickor;34;~100;~100;~100;~100;..;
Karlshamn;1082;Blekinge län;10;Samtliga;Flickor;161;78,3;77,0;75,8;75,2;21,7;
Karlshamn;1082;Blekinge län;10;Kommunal;Flickor;144;75,7;75,0;73,6;72,9;24,3;
Karlshamn;1082;Blekinge län;10;Enskild;Flickor;17;100,0;~100;~100;~100;.;
Karlskoga;1883;Örebro län;18;Samtliga;Flickor;167;75,4;74,9;72,5;71,9;24,6;
Karlskoga;1883;Örebro län;18;Kommunal;Flickor;167;75,4;74,9;72,5;71,9;24,6;
Karlskrona;1080;Blekinge län;10;Samtliga;Flickor;392;81,4;79,6;79,6;78,6;18,6;
Karlskrona;1080;Blekinge län;10;Kommunal;Flickor;293;79,2;78,2;78,2;77,1;20,8;
Karlskrona;1080;Blekinge län;10;Enskild;Flickor;99;87,9;83,8;83,8;82,8;12,1;
Karlstad;1780;Värmlands län;17;Samtliga;Flickor;418;90,0;89,5;88,3;88,0;10,0;
Karlstad;1780;Värmlands län;17;Kommunal;Flickor;333;87,7;87,1;86,2;85,6;12,3;
Karlstad;1780;Värmlands län;17;Enskild;Flickor;85;~100;~100;~100;~100;..;
Katrineholm;0483;Södermanlands län;04;Samtliga;Flickor;199;84,9;84,9;83,4;82,4;15,1;
Katrineholm;0483;Södermanlands län;04;Kommunal;Flickor;168;82,1;82,1;81,0;79,8;17,9;
Katrineholm;0483;Södermanlands län;04;Enskild;Flickor;31;100,0;100,0;~100;~100;.;
Kil;1715;Värmlands län;17;Samtliga;Flickor;47;~100;89,4;83,0;76,6;..;
Kil;1715;Värmlands län;17;Kommunal;Flickor;47;~100;89,4;83,0;76,6;..;
Kinda;0513;Östergötlands län;05;Samtliga;Flickor;53;86,8;86,8;84,9;86,8;..;
Kinda;0513;Östergötlands län;05;Kommunal;Flickor;53;86,8;86,8;84,9;86,8;..;
Kiruna;2584;Norrbottens län;25;Samtliga;Flickor;118;72,9;71,2;70,3;69,5;27,1;
Kiruna;2584;Norrbottens län;25;Kommunal;Flickor;108;70,4;68,5;67,6;66,7;29,6;
Kiruna;2584;Norrbottens län;25;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Klippan;1276;Skåne län;12;Samtliga;Flickor;83;80,7;79,5;78,3;78,3;19,3;
Klippan;1276;Skåne län;12;Kommunal;Flickor;69;79,7;78,3;76,8;76,8;20,3;
Klippan;1276;Skåne län;12;Enskild;Flickor;..;~100;~100;~100;~100;..;
Knivsta;0330;Uppsala län;03;Samtliga;Flickor;96;90,6;90,6;88,5;89,6;..;
Knivsta;0330;Uppsala län;03;Kommunal;Flickor;84;90,5;90,5;88,1;89,3;..;
Knivsta;0330;Uppsala län;03;Enskild;Flickor;..;~100;~100;~100;~100;..;
Kramfors;2282;Västernorrlands län;22;Samtliga;Flickor;77;83,1;83,1;81,8;83,1;16,9;
Kramfors;2282;Västernorrlands län;22;Kommunal;Flickor;77;83,1;83,1;81,8;83,1;16,9;
Kristianstad;1290;Skåne län;12;Samtliga;Flickor;416;83,2;82,7;81,3;80,0;16,8;
Kristianstad;1290;Skåne län;12;Kommunal;Flickor;374;82,6;82,1;80,5;79,4;17,4;
Kristianstad;1290;Skåne län;12;Enskild;Flickor;42;88,1;88,1;88,1;85,7;..;
Kristinehamn;1781;Värmlands län;17;Samtliga;Flickor;105;84,8;83,8;79,0;78,1;15,2;
Kristinehamn;1781;Värmlands län;17;Kommunal;Flickor;105;84,8;83,8;79,0;78,1;15,2;
Krokom;2309;Jämtlands län;23;Samtliga;Flickor;100;87,0;87,0;86,0;86,0;13,0;
Krokom;2309;Jämtlands län;23;Kommunal;Flickor;100;87,0;87,0;86,0;86,0;13,0;
Kumla;1881;Örebro län;18;Samtliga;Flickor;118;83,9;80,5;79,7;77,1;16,1;
Kumla;1881;Örebro län;18;Kommunal;Flickor;118;83,9;80,5;79,7;77,1;16,1;
Kungsbacka;1384;Hallands län;13;Samtliga;Flickor;574;93,6;92,7;92,3;91,8;6,4;
Kungsbacka;1384;Hallands län;13;Kommunal;Flickor;521;92,9;92,1;91,9;91,4;7,1;
Kungsbacka;1384;Hallands län;13;Enskild;Flickor;53;100,0;~100;~100;~100;.;
Kungsör;1960;Västmanlands län;19;Samtliga;Flickor;41;70,7;68,3;63,4;61,0;29,3;
Kungsör;1960;Västmanlands län;19;Kommunal;Flickor;41;70,7;68,3;63,4;61,0;29,3;
Kungälv;1482;Västra Götalands län;14;Samtliga;Flickor;248;94,0;94,0;93,5;92,7;6,0;
Kungälv;1482;Västra Götalands län;14;Kommunal;Flickor;190;94,7;94,7;94,2;93,2;5,3;
Kungälv;1482;Västra Götalands län;14;Enskild;Flickor;58;91,4;91,4;91,4;91,4;..;
Kävlinge;1261;Skåne län;12;Samtliga;Flickor;178;94,9;93,3;91,0;91,6;..;
Kävlinge;1261;Skåne län;12;Kommunal;Flickor;148;94,6;93,2;92,6;91,2;..;
Kävlinge;1261;Skåne län;12;Enskild;Flickor;30;~100;~100;83,3;~100;..;
Köping;1983;Västmanlands län;19;Samtliga;Flickor;143;83,9;83,2;76,9;74,1;16,1;
Köping;1983;Västmanlands län;19;Kommunal;Flickor;143;83,9;83,2;76,9;74,1;16,1;
Laholm;1381;Hallands län;13;Samtliga;Flickor;136;87,5;86,8;86,0;84,6;12,5;
Laholm;1381;Hallands län;13;Kommunal;Flickor;136;87,5;86,8;86,0;84,6;12,5;
Landskrona;1282;Skåne län;12;Samtliga;Flickor;226;85,8;85,8;84,5;85,0;14,2;
Landskrona;1282;Skåne län;12;Kommunal;Flickor;165;84,2;84,2;82,4;83,0;15,8;
Landskrona;1282;Skåne län;12;Enskild;Flickor;61;90,2;90,2;90,2;90,2;..;
Laxå;1860;Örebro län;18;Samtliga;Flickor;31;54,8;54,8;54,8;54,8;45,2;
Laxå;1860;Örebro län;18;Kommunal;Flickor;31;54,8;54,8;54,8;54,8;45,2;
Lekeberg;1814;Örebro län;18;Samtliga;Flickor;44;84,1;81,8;81,8;81,8;..;
Lekeberg;1814;Örebro län;18;Kommunal;Flickor;44;84,1;81,8;81,8;81,8;..;
Leksand;2029;Dalarnas län;20;Samtliga;Flickor;76;85,5;85,5;82,9;84,2;14,5;
Leksand;2029;Dalarnas län;20;Kommunal;Flickor;70;85,7;85,7;82,9;84,3;14,3;
Leksand;2029;Dalarnas län;20;Enskild;Flickor;..;..;..;..;..;..;
Lerum;1441;Västra Götalands län;14;Samtliga;Flickor;273;93,0;92,3;91,6;89,7;7,0;
Lerum;1441;Västra Götalands län;14;Kommunal;Flickor;258;92,6;91,9;91,1;89,1;7,4;
Lerum;1441;Västra Götalands län;14;Enskild;Flickor;15;100,0;100,0;100,0;100,0;.;
Lessebo;0761;Kronobergs län;07;Samtliga;Flickor;52;63,5;63,5;63,5;61,5;36,5;
Lessebo;0761;Kronobergs län;07;Kommunal;Flickor;52;63,5;63,5;63,5;61,5;36,5;
Lidingö;0186;Stockholms län;01;Samtliga;Flickor;283;94,3;94,0;93,3;93,6;5,7;
Lidingö;0186;Stockholms län;01;Kommunal;Flickor;211;93,8;93,4;92,9;92,9;6,2;
Lidingö;0186;Stockholms län;01;Enskild;Flickor;72;~100;~100;~100;~100;..;
Lidköping;1494;Västra Götalands län;14;Samtliga;Flickor;227;88,1;86,8;84,6;84,6;11,9;
Lidköping;1494;Västra Götalands län;14;Kommunal;Flickor;217;87,6;86,2;83,9;83,9;12,4;
Lidköping;1494;Västra Götalands län;14;Enskild;Flickor;10;100,0;100,0;100,0;100,0;.;
Lilla Edet;1462;Västra Götalands län;14;Samtliga;Flickor;52;84,6;82,7;82,7;76,9;..;
Lilla Edet;1462;Västra Götalands län;14;Kommunal;Flickor;48;89,6;87,5;87,5;81,3;..;
Lilla Edet;1462;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Lindesberg;1885;Örebro län;18;Samtliga;Flickor;119;76,5;76,5;75,6;73,9;23,5;
Lindesberg;1885;Örebro län;18;Kommunal;Flickor;119;76,5;76,5;75,6;73,9;23,5;
Linköping;0580;Östergötlands län;05;Samtliga;Flickor;798;87,1;86,3;85,1;82,8;12,9;
Linköping;0580;Östergötlands län;05;Kommunal;Flickor;555;84,3;83,8;82,5;80,0;15,7;
Linköping;0580;Östergötlands län;05;Enskild;Flickor;243;93,4;92,2;90,9;89,3;6,6;
Ljungby;0781;Kronobergs län;07;Samtliga;Flickor;161;83,9;83,9;83,9;82,0;16,1;
Ljungby;0781;Kronobergs län;07;Kommunal;Flickor;153;83,7;83,7;83,7;81,7;16,3;
Ljungby;0781;Kronobergs län;07;Enskild;Flickor;..;..;..;..;..;..;
Ljusdal;2161;Gävleborgs län;21;Samtliga;Flickor;96;81,3;81,3;80,2;80,2;18,8;
Ljusdal;2161;Gävleborgs län;21;Kommunal;Flickor;86;79,1;79,1;77,9;79,1;20,9;
Ljusdal;2161;Gävleborgs län;21;Enskild;Flickor;10;100,0;100,0;100,0;..;.;
Ljusnarsberg;1864;Örebro län;18;Samtliga;Flickor;21;76,2;76,2;76,2;76,2;..;
Ljusnarsberg;1864;Örebro län;18;Kommunal;Flickor;21;76,2;76,2;76,2;76,2;..;
Lomma;1262;Skåne län;12;Samtliga;Flickor;130;~100;~100;~100;95,4;..;
Lomma;1262;Skåne län;12;Kommunal;Flickor;120;~100;~100;~100;95,0;..;
